indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,original,N,New_N_001.wav,24-2,DeepONMF_H2,2,nndsvd,0.15941535434510742,2x212,0.054437899962067604,24,0.07964612337893644,0.19449028973791346,0.046546800062060356,2,0.10821453983009138,0.3629154855077061,0.0067183999344706535
1,original,N,New_N_002.wav,24-2,DeepONMF_H2,2,nndsvd,0.16063449703892246,2x212,0.0492262999759987,24,0.07051867316877691,0.21925427468638964,0.04336550005245954,2,0.11399728712215666,0.2775103691464643,0.004890299984253943
2,original,N,New_N_003.wav,24-2,DeepONMF_H2,2,nndsvd,0.15425152730610162,2x212,0.047398600028827786,24,0.07684257597226696,0.15452833602858945,0.0421451999573037,2,0.10205733000751482,0.45572820273422604,0.0041090999729931355
3,original,N,New_N_004.wav,24-2,DeepONMF_H2,2,nndsvd,0.1511578560809917,2x212,0.04661620000842959,24,0.07619389927100602,0.1922310981491452,0.041363000054843724,2,0.10182963265282874,0.34056908965097205,0.004091999959200621
4,original,N,New_N_005.wav,24-2,DeepONMF_H2,2,nndsvd,0.15450833572420092,2x212,0.04896130005363375,24,0.07459248882484582,0.19087718755836883,0.04295150004327297,2,0.10109877304283478,0.4708535945962108,0.004733499954454601
5,original,N,New_N_006.wav,24-2,DeepONMF_H2,2,nndsvd,0.1628363825893347,2x212,0.04654340003617108,24,0.07935751486996254,0.20148967390374628,0.041338799986988306,2,0.11572416802816803,0.37329792622649405,0.004252099897712469
6,original,N,New_N_007.wav,24-2,DeepONMF_H2,2,nndsvd,0.16050890974456272,2x212,0.045890600071288645,24,0.07061349593507303,0.17980353961836684,0.04071279999334365,2,0.11483821045874539,0.40570907510752946,0.004098400007933378
7,original,N,New_N_008.wav,24-2,DeepONMF_H2,2,nndsvd,0.16485594277824395,2x212,0.04901850002352148,24,0.0693807707099412,0.17471743814070345,0.04228629998397082,2,0.12348247861386448,0.34361718011561115,0.005461400025524199
8,original,N,New_N_009.wav,24-2,DeepONMF_H2,2,nndsvd,0.16343511259910393,2x212,0.0457531000720337,24,0.07480179050077777,0.1915836428052991,0.040576100000180304,2,0.11280681434808812,0.3749599977557938,0.004099900019355118
9,original,N,New_N_010.wav,24-2,DeepONMF_H2,2,nndsvd,0.17711759737486488,2x212,0.04689160000998527,24,0.08132072877317295,0.1833841660349102,0.04167380009312183,2,0.13310161757321495,0.5137655279717923,0.004141699988394976
10,original,N,New_N_011.wav,24-2,DeepONMF_H2,2,nndsvd,0.1568335952262966,2x212,0.04673409997485578,24,0.07251068770612254,0.19189891208965815,0.041222100029699504,2,0.11215532934408148,0.3446992845696859,0.004354599979706109
11,original,N,New_N_012.wav,24-2,DeepONMF_H2,2,nndsvd,0.1698351213479828,2x212,0.047048799926415086,24,0.07143160912669708,0.20636892578979607,0.040793399908579886,2,0.13141998315956901,0.4212798542666095,0.005276600015349686
12,original,N,New_N_013.wav,24-2,DeepONMF_H2,2,nndsvd,0.1598559463331968,2x212,0.045842699939385056,24,0.07874608843961928,0.17450910813943313,0.04076800006441772,2,0.10709474161874213,0.41388982428343835,0.004104799940250814
