,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,33,0,3,0,4
real_AS,0,37,3,0,0
real_MR,1,1,34,2,2
real_MS,0,0,4,33,3
real_MVP,4,3,3,1,29
