indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,original,N,New_N_001.wav,16-11-8,DeepONMF_H3,3,nndsvd,0.18627307087734024,8x212,0.024666099925525486,16,0.08049818563144708,0.22197104420520145,0.01667069992981851,11,0.05649247326280901,0.2282150397013312,0.004290500073693693,8,0.05867178269921406,0.24596709620802634,0.0029585000593215227
1,original,N,New_N_002.wav,16-11-8,DeepONMF_H3,3,nndsvd,0.1828213887858318,8x212,0.023341899970546365,16,0.07272983501184595,0.2525403406697197,0.015417599934153259,11,0.05704842068136081,0.22305433829696358,0.004108499968424439,8,0.0589497552426894,0.1969567509353057,0.002965399995446205
2,original,N,New_N_003.wav,16-11-8,DeepONMF_H3,3,nndsvd,0.1850219159807485,8x212,0.022829400026239455,16,0.07914682315858415,0.2055537454327192,0.01486640004441142,11,0.05646513517525725,0.23692689740620662,0.004065599991008639,8,0.05768391593020876,0.27268854038424367,0.0030604000203311443
3,original,N,New_N_004.wav,16-11-8,DeepONMF_H3,3,nndsvd,0.18397818936776555,8x212,0.02600039995741099,16,0.07785338280951988,0.22676662121429053,0.01714520005043596,11,0.05660914885688594,0.2579986345724078,0.004430099972523749,8,0.05798231306508207,0.26339382242246223,0.0035982999252155423
4,original,N,New_N_005.wav,16-11-8,DeepONMF_H3,3,nndsvd,0.18301437945055196,8x212,0.025277999928221107,16,0.07593820047542486,0.24159452633110282,0.016830599983222783,11,0.056478230064909186,0.24351002291740756,0.0043382999720051885,8,0.05899178887065934,0.24356522093179292,0.003212900017388165
5,original,N,New_N_006.wav,16-11-8,DeepONMF_H3,3,nndsvd,0.18517457254064526,8x212,0.02704690000973642,16,0.08057715567587655,0.23602636599764742,0.017307200003415346,11,0.05657486941035367,0.22857734752607858,0.005298299947753549,8,0.05775897913607435,0.23297135004390174,0.0034961000783368945
6,original,N,New_N_007.wav,16-11-8,DeepONMF_H3,3,nndsvd,0.18622188280529683,8x212,0.02639500005170703,16,0.07412246999897608,0.23675211090984669,0.01746799994725734,11,0.057650613127948606,0.22495116084222863,0.004576699924655259,8,0.06058829515531098,0.23813176676789366,0.003552700043655932
7,original,N,New_N_008.wav,16-11-8,DeepONMF_H3,3,nndsvd,0.18333953145105092,8x212,0.02715340000577271,16,0.07008231586132353,0.2019208864768501,0.0177774999756366,11,0.0573332172538367,0.19274392840316487,0.005201399908401072,8,0.06277386188155053,0.21741938863086677,0.0032424000091850758
8,original,N,New_N_009.wav,16-11-8,DeepONMF_H3,3,nndsvd,0.18674587183034094,8x212,0.027368700015358627,16,0.07769029510026007,0.22661748956556135,0.017567800008691847,11,0.05811681637412989,0.208185731096857,0.005050000036135316,8,0.058129212271362724,0.20912384330154504,0.00392920000012964
9,original,N,New_N_010.wav,16-11-8,DeepONMF_H3,3,nndsvd,0.1867641970438614,8x212,0.02604090003296733,16,0.08496889539124347,0.23345423002606752,0.016861399984918535,11,0.05722105808724222,0.21750667831272083,0.00508929998613894,8,0.05899804409145796,0.23225299737887645,0.0031956000020727515
10,original,N,New_N_011.wav,16-11-8,DeepONMF_H3,3,nndsvd,0.18339150347537062,8x212,0.025111300055868924,16,0.07444180533091682,0.24308996588206885,0.01594400010071695,11,0.05646578628699609,0.2495563854303603,0.004765399964526296,8,0.05942017197840213,0.28653698263757793,0.003408099990338087
11,original,N,New_N_012.wav,16-11-8,DeepONMF_H3,3,nndsvd,0.18403899469913157,8x212,0.025355299934744835,16,0.07353010388256553,0.23759338058886717,0.016442399937659502,11,0.0572522084561851,0.2340873977084562,0.004467000020667911,8,0.059461762430334755,0.25181906385585295,0.0034750999184325337
