,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,34,0,3,0,3
real_AS,0,37,2,0,1
real_MR,1,0,34,0,5
real_MS,0,0,5,32,3
real_MVP,3,3,6,0,28
