,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,26,0,11,0,3
real_AS,0,31,9,0,0
real_MR,0,0,31,1,8
real_MS,0,0,7,30,3
real_MVP,5,3,8,2,22
