clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,26,155,5,14,0.905,0.65,0.96875,0.8387096774193549,0.809375,40
AS,31,157,3,9,0.94,0.775,0.98125,0.9117647058823529,0.878125,40
MR,31,125,35,9,0.78,0.775,0.78125,0.4696969696969697,0.778125,40
MS,30,157,3,10,0.935,0.75,0.98125,0.9090909090909091,0.865625,40
MVP,22,146,14,18,0.84,0.55,0.9125,0.6111111111111112,0.73125,40
PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.7480746746401395,0.8125,200
