,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,33,0,6,0,1
real_AS,0,29,7,0,4
real_MR,0,0,36,0,4
real_MS,0,0,7,32,1
real_MVP,6,2,4,1,27
