indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,original,N,New_N_001.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.24895189892024042,8x212,0.06218689994420856,26,0.07935525077302276,0.18650355308826624,0.04082080000080168,18,0.05582044420932495,0.1489090310010827,0.008913500001654029,12,0.05671889329755416,0.19610686425414814,0.006466299993917346,8,0.058605238411885155,0.21245343799515476,0.00473659997805953
1,original,N,New_N_002.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.24844519254272243,8x212,0.065517200040631,26,0.07040694358489992,0.2084608831247929,0.043576100026257336,18,0.05640653522359295,0.15127147532114277,0.009021000005304813,12,0.057223699202433496,0.15011707335721,0.006762300035916269,8,0.06142903392162754,0.1744281595981075,0.004969500005245209
2,original,N,New_N_003.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.24859168283274674,8x212,0.06323169998358935,26,0.07727050732900907,0.16255383396467685,0.04214459995273501,18,0.05568288550555253,0.1510391085789948,0.008821099996566772,12,0.05685177862811974,0.17618819272156402,0.006417899974621832,8,0.0591938306942557,0.2156263147142579,0.00487289996817708
3,original,N,New_N_004.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.24940616481591402,8x212,0.062134800013154745,26,0.07509095213791388,0.18129209563404827,0.04054270009510219,18,0.05648656504519204,0.1392592923575021,0.009081299998797476,12,0.05769195737502737,0.17731509499335035,0.006280500092543662,8,0.060536793460378935,0.21066490138202446,0.0049576000310480595
4,original,N,New_N_005.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.24775650541577177,8x212,0.06269890000112355,26,0.07440201191279038,0.1793452850337848,0.040129799977876246,18,0.05594072826179655,0.17512403351689734,0.00918579997960478,12,0.057423740790084055,0.19917356486525564,0.006311000091955066,8,0.05897657188187749,0.23173830680899826,0.005652000079862773
5,original,N,New_N_006.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.2485312734935099,8x212,0.0638584999833256,26,0.07917243469453095,0.1883595308248069,0.04190239997114986,18,0.056415160267941813,0.15071278292501994,0.008927399991080165,12,0.056974174544149846,0.1538461564795375,0.007042899960651994,8,0.05882562099219524,0.17552358867084966,0.004699600045569241
6,original,N,New_N_007.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.2515216168509136,8x212,0.06377550004981458,26,0.07133710792184562,0.18002684518004264,0.04153100005351007,18,0.056466308493978025,0.1728465370348233,0.009580599959008396,12,0.058497204034112786,0.19797415071344435,0.006455000024288893,8,0.06144346526856422,0.22648864169337163,0.005153300007805228
7,original,N,New_N_008.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.24852106034910715,8x212,0.06409379991237074,26,0.06924728173247056,0.16871469622612942,0.04133659997023642,18,0.056194175624773586,0.15728793024630564,0.00897710002027452,12,0.056906805643773664,0.1658826286619104,0.007932400098070502,8,0.06491144876177884,0.20384503655807754,0.004875799990259111
8,original,N,New_N_009.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.2520747715050625,8x212,0.07206409994978458,26,0.07314495525329921,0.17777737222545045,0.04990680003538728,18,0.05726527059063459,0.11911849668891823,0.009530399926006794,12,0.058289159749216855,0.11322752089256934,0.006483200006186962,8,0.06361388480866834,0.14646382420476028,0.004787000012584031
9,original,N,New_N_010.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.2515608490156466,8x212,0.07716169999912381,26,0.08076726624331218,0.17050861524072025,0.048020799993537366,18,0.05639003515552205,0.16927180094483546,0.012157900026068091,12,0.057561462207531104,0.18388711293456717,0.007076499983668327,8,0.06304280854419628,0.205994602702979,0.008651199983432889
10,original,N,New_N_011.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.2512041482236784,8x212,0.07161290000658482,26,0.0718034427591733,0.18155820053013313,0.04351340001448989,18,0.056204421542112984,0.15044907708885596,0.014753399998880923,12,0.0574319647742541,0.18393633456345312,0.007283400045707822,8,0.06204483726742069,0.2691414066958679,0.0048183000180870295
11,original,N,New_N_012.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.25025659134407774,8x212,0.06918660004157573,26,0.07109855593854778,0.1956403911452293,0.046891900012269616,18,0.056322300905238584,0.16606851596494288,0.009537599980831146,12,0.058276694489041096,0.16869548832350847,0.006642000051215291,8,0.06004801312344364,0.25214192834685456,0.004965200088918209
12,original,N,New_N_013.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.25255848234117434,8x212,0.06652880006004125,26,0.07865175995983271,0.17269768706139488,0.04426860006060451,18,0.055906256657264716,0.15637998485961652,0.00918429996818304,12,0.057720275114580576,0.17813248157489395,0.00706430000718683,8,0.0614192677438468,0.2452675291571532,0.004736199975013733
13,original,N,New_N_014.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.2485474215128255,8x212,0.0624381999950856,26,0.07497787734758295,0.20444024017927948,0.04131439991760999,18,0.05586838450623216,0.17993141690376752,0.008964399923570454,12,0.05705843811944888,0.220285432142363,0.006313199992291629,8,0.058815529843118934,0.29933334996736477,0.00467310007661581
14,original,N,New_N_015.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.25214606684879964,8x212,0.06230450002476573,26,0.07533660441748899,0.1787031779076999,0.04064769996330142,18,0.05672932206940146,0.15147749012958645,0.009532500058412552,12,0.05763111072972407,0.16752761314488085,0.00630430004093796,8,0.062228036781507935,0.2199482230189396,0.0046681000385433435
15,original,N,New_N_016.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.24970491895286429,8x212,0.06355590000748634,26,0.0733666872700921,0.1629154907479619,0.0422191999386996,18,0.05614120523860747,0.14867144873038277,0.009257499943487346,12,0.05785457188200327,0.18078026892545065,0.006284599890932441,8,0.062324435546242396,0.2233436583154831,0.00468340003862977
16,original,N,New_N_017.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.2518688448538866,8x212,0.06424119998700917,26,0.07711211052400425,0.17671302168419978,0.0427917999913916,18,0.05673540090845598,0.11121112266956629,0.008930000010877848,12,0.05730525172565174,0.1306388295792443,0.006353699951432645,8,0.06223864463021184,0.17431548513576464,0.004688899964094162
17,original,N,New_N_018.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.2501759122112938,8x212,0.06383609992917627,26,0.07727486918138199,0.1880687803491292,0.042197000002488494,18,0.05599509080630732,0.14788977995030103,0.00900660001207143,12,0.05759497517239294,0.18236258017072526,0.006488099927082658,8,0.059377874350115566,0.1693618657943279,0.004712100024335086
18,original,N,New_N_019.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.2500063620988607,8x212,0.06423550006002188,26,0.07960259350177978,0.1822639663524369,0.04253840004093945,18,0.0558461987009014,0.17619093033404942,0.008930900017730892,12,0.057205846391602116,0.1833683335667377,0.006655000033788383,8,0.05949487302287929,0.22490889362031935,0.004720799974165857
19,original,N,New_N_020.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.248686171681088,8x212,0.06403120001778007,26,0.07866814219875555,0.18832672839879092,0.04272170003969222,18,0.056004966500399433,0.16091853108716916,0.008874100050888956,12,0.05712713848948242,0.16456069306748286,0.006441100034862757,8,0.05878156256087388,0.2011519449246387,0.004692999995313585
20,original,N,New_N_021.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.24806293939839935,8x212,0.06198710005264729,26,0.0716320053671007,0.187652622293781,0.04058090003672987,18,0.05654705452787396,0.17751420457464237,0.00873410003259778,12,0.05650744964777582,0.18393719432798403,0.006249699974432588,8,0.06048097160443359,0.2032776496750325,0.004965799977071583
21,original,N,New_N_022.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.2468661439565687,8x212,0.06456830003298819,26,0.07407706314095899,0.18161484951333176,0.042993900016881526,18,0.05624649931689683,0.14507595105618798,0.009260499966330826,12,0.056312333606507704,0.14616818009997726,0.006306199938990176,8,0.05901195363736711,0.16474372335644188,0.004695600015111268
22,original,N,New_N_023.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.2552549874609441,8x212,0.06212479993700981,26,0.07051371927754763,0.15422567147052435,0.04064320004545152,18,0.0565243617145778,0.12690019013755627,0.00898300006520003,12,0.060233059095356645,0.14465779059716202,0.006272500031627715,8,0.0655257993416723,0.16351774531178234,0.00501830002758652
23,original,N,New_N_024.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.25246882775759927,8x212,0.061349599971435964,26,0.07315459493347606,0.17464548737220845,0.04032450006343424,18,0.05881089370364351,0.1354737535411105,0.008790599997155368,12,0.05834210060331818,0.15618074784770478,0.006359499995596707,8,0.06230409172248837,0.16898648684157597,0.004909500014036894
24,original,N,New_N_025.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.2550509313845082,8x212,0.06174999999348074,26,0.07852201946866104,0.16047993132174151,0.040664699976332486,18,0.05650777347839783,0.13771660511396938,0.00882310001179576,12,0.060974441911721106,0.14044814140993483,0.006292100064456463,8,0.0659524466963591,0.24633201669371646,0.0047571000177413225
25,original,N,New_N_026.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.25403740219378457,8x212,0.06515889998991042,26,0.07557941561281938,0.1714122483257125,0.041291299974545836,18,0.056355092717835925,0.13788913831354357,0.010787300067022443,12,0.05863176853238235,0.15686422654424492,0.006644299952313304,8,0.06543612737691802,0.1867961726544593,0.0052625000244006515
26,original,N,New_N_027.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.24917854869063435,8x212,0.06241670006420463,26,0.074044420150701,0.15934829551402674,0.04121339996345341,18,0.056197583280376835,0.1511253143930881,0.009040200035087764,12,0.05784890968308171,0.18365648108288943,0.006265399977564812,8,0.059322508059778255,0.23691181562321528,0.0046521000331267715
27,original,N,New_N_028.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.24707710194017052,8x212,0.061433799914084375,26,0.07477881959209438,0.17617140525196812,0.04033000010531396,18,0.05568036476031357,0.16934129998010147,0.008820299990475178,12,0.056321999887298385,0.1697822751140331,0.0063439999939873815,8,0.05791531432433134,0.1844208333763489,0.0046573999570682645
28,original,N,New_N_029.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.25153006583341936,8x212,0.07632079999893904,26,0.07235943798295214,0.1712564154363417,0.03995190002024174,18,0.056818099725276294,0.13759257015662038,0.013757599983364344,12,0.057867525569470925,0.13783806370527749,0.011805200017988682,8,0.061053573804660935,0.15917897073930273,0.009644999983720481
29,original,N,New_N_030.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.2521033733900037,8x212,0.0660310999955982,26,0.07657506818736615,0.20212972276785768,0.04428270005155355,18,0.05926528706839251,0.1379055867381673,0.009422000031918287,12,0.05834023920976541,0.14463047332858098,0.006285100011155009,8,0.06046202318388296,0.18488661941883727,0.004849799908697605
30,original,N,New_N_031.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.25240318828432007,8x212,0.06379130005370826,26,0.07666633229719787,0.18570405766485468,0.04247159999795258,18,0.056809094609748235,0.14782341809631738,0.008987899986095726,12,0.05771229852603405,0.19128268341878524,0.0063952000346034765,8,0.06390128456600686,0.22009127478835858,0.004689699970185757
31,original,N,New_N_032.wav,26-18-12-8,DeepONMF_H4,4,nndsvd,0.2522256702846772,8x212,0.06281939998734742,26,0.07716394292367003,0.17297410223551257,0.041377299930900335,18,0.057180514072648826,0.11516324305769415,0.00874580000527203,12,0.058924412121136874,0.11707993744720396,0.0068601000821217895,8,0.0641052726268149,0.1323052226877818,0.004694500006735325
