clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,0,3,1,1,0.6,0.0,0.75,0.0,0.375,1
AS,1,4,0,0,1.0,1.0,1.0,1.0,1.0,1
MR,1,2,2,0,0.6,1.0,0.5,0.3333333333333333,0.75,1
MS,0,4,0,1,0.8,0.0,1.0,0.0,0.5,1
MVP,0,4,0,1,0.8,0.0,1.0,0.0,0.5,1
PROMEDIO_MACRO,2,17,3,3,0.76,0.4,0.85,0.26666666666666666,0.625,5
