indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos,capa_5_rango,capa_5_error,capa_5_ortogonalidad_h,capa_5_segundos
0,N,New_N_001.wav,14-12-8-6-4,5,0.5093538219242568,126x4,4x212,14,0.053565624277173415,0.3483658118832574,0.019670800014864653,12,0.14409196668326163,0.125240380458536,0.009237999998731539,8,0.2788521305841119,0.09442040355519045,0.0071662999980617315,6,0.34021388490438537,0.09481565216218697,0.00676789999124594,4,0.48168382009176375,0.11435126358920612,0.005933099979301915
1,N,New_N_002.wav,14-12-8-6-4,5,0.425314323127237,126x4,4x212,14,0.05302317688497208,0.45024797291148055,0.018406999995931983,12,0.18955468366546183,0.20736169516293612,0.008651700016343966,8,0.33529207251269255,0.20340144454102912,0.006627299997489899,6,0.30625687753585323,0.1939225303299737,0.006291300000157207,4,0.4114343106980145,0.16737842043290677,0.005555799987632781
2,N,New_N_003.wav,14-12-8-6-4,5,0.5130252674308131,126x4,4x212,14,0.05360478389717511,0.38382074437055286,0.020666199998231605,12,0.1716844378492395,0.1986750533577007,0.010071700002299622,8,0.34163779678171874,0.10782428960758593,0.006876400002511218,6,0.31554322976978605,0.1030117996964019,0.0082747999986168,4,0.420275463214103,0.11588238720880438,0.007619299984071404
3,N,New_N_004.wav,14-12-8-6-4,5,0.5031679252458564,126x4,4x212,14,0.05797804912504783,0.3663927473288995,0.02352950000204146,12,0.16330655247270007,0.15065783420985718,0.00891790000605397,8,0.3850264300449445,0.10949826136738398,0.007112899998901412,6,0.4157822354376645,0.10048747922481004,0.0066587000037543476,4,0.4905205075069441,0.1031503534223408,0.005741999979363754
4,N,New_N_005.wav,14-12-8-6-4,5,0.49444544573303223,126x4,4x212,14,0.056848279548327836,0.37074822888858067,0.020483500004047528,12,0.2016207638328388,0.19106854486538216,0.009134299994911999,8,0.3409947687651552,0.16812536547334758,0.007346700003836304,6,0.3381337273918078,0.12861200876700699,0.006780600000638515,4,0.4366014864385701,0.12841238573367467,0.006884100002935156
5,N,New_N_006.wav,14-12-8-6-4,5,0.49039263566952684,126x4,4x212,14,0.05813570900257088,0.3661931673566286,0.019757599977310747,12,0.14092622781497563,0.18017193517231855,0.008608899981481954,8,0.36929876388930655,0.14870763008456533,0.007040999975288287,6,0.34840932115655043,0.15818045268732372,0.006610499985981733,4,0.4505876294018128,0.16924493944031146,0.005979299981845543
6,N,New_N_007.wav,14-12-8-6-4,5,0.4577194038782605,126x4,4x212,14,0.057882584901206464,0.387855608555497,0.017477700021117926,12,0.20517610482704313,0.194150520366977,0.008891499979654327,8,0.34992427351065514,0.15582008464798477,0.007371900021098554,6,0.3726600709075777,0.15047302727488496,0.006678400008240715,4,0.4931405362019205,0.16250048332157163,0.006036400009179488
7,N,New_N_008.wav,14-12-8-6-4,5,0.45974143559754577,126x4,4x212,14,0.057192134199308145,0.3461708825397673,0.019811199977993965,12,0.16597252489982936,0.17301402923848067,0.010655499994754791,8,0.35925312074067545,0.13335445280537933,0.007791399984853342,6,0.3847094590236333,0.1468723224190045,0.007418699999107048,4,0.48464381649085997,0.1546532833496734,0.006757399998605251
8,N,New_N_009.wav,14-12-8-6-4,5,0.4978069197510724,126x4,4x212,14,0.048771728860134644,0.35404304696216016,0.01977199999964796,12,0.21270751777674338,0.15631922372191542,0.010093600023537874,8,0.3279523283124424,0.1406509293846522,0.007195099984528497,6,0.35866660421890084,0.12642162054773862,0.006836300017312169,4,0.41180115245124527,0.12114123562267089,0.005907399987336248
9,N,New_N_010.wav,14-12-8-6-4,5,0.45216441594364526,126x4,4x212,14,0.05452708359376625,0.3300242884447448,0.021727399987867102,12,0.16256576758947475,0.15836784159994624,0.010280999995302409,8,0.370716439067812,0.1315971984557865,0.007947100006276742,6,0.3658362802680854,0.1263404479981889,0.0073951999947894365,4,0.4630265550300731,0.13453447159447654,0.007186500006355345
10,N,New_N_011.wav,14-12-8-6-4,5,0.4421706437313098,126x4,4x212,14,0.05478225934126827,0.3977868892448179,0.018307700025616214,12,0.17014901934064403,0.1807925254036281,0.007209099974716082,8,0.374936713066544,0.145934714179731,0.005402599985245615,6,0.3406222856667156,0.17724542095537196,0.0044052999874111265,4,0.4334277442719942,0.16878709697228877,0.003901799995219335
11,N,New_N_012.wav,14-12-8-6-4,5,0.45329929541723607,126x4,4x212,14,0.06255224139525602,0.361842233888757,0.01668150001205504,12,0.17220724672624466,0.1676999942449675,0.008995899988804013,8,0.3752960241814892,0.12494313227325139,0.007431600010022521,6,0.34492955511703205,0.12692743143953175,0.007540299993706867,4,0.4585116153460415,0.1301506791692664,0.005610300024272874
