distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
7-5-4-3,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,171,771,29,29,0.942,0.8549999999999999,0.9637500000000001,0.8669004999193678,0.909375,200
7-5-4-3,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8821657778179517,0.921875,200
7-5-4-3,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8424628059510478,0.9,200
7-5-4-3,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,172,772,28,28,0.9440000000000002,0.86,0.9650000000000001,0.87923072989801,0.9125,200
7-5-4-3,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,163,763,37,37,0.9259999999999999,0.8150000000000001,0.95375,0.8549201474201474,0.884375,200
7-5-4-3,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,138,738,62,62,0.876,0.69,0.9225,0.7403535353535353,0.80625,200
7-5-4-3,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,134,734,66,66,0.868,0.6700000000000002,0.9175000000000001,0.7080071375000992,0.79375,200
7-5-4-3,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,122,722,78,78,0.844,0.61,0.9025000000000001,0.6359947299077733,0.75625,200
7-5-4-3,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,136,736,64,64,0.8720000000000001,0.6799999999999999,0.9199999999999999,0.7045847670986982,0.8,200
7-5-4-3,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,133,733,67,67,0.866,0.665,0.91625,0.6963432013121454,0.7906250000000001,200
7-5-4-3,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,187,787,13,13,0.9739999999999999,0.9349999999999999,0.98375,0.9376495726495726,0.959375,200
7-5-4-3,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8852359835286665,0.928125,200
7-5-4-3,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8794947599825649,0.925,200
7-5-4-3,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737500000000001,0.8955653242578936,0.934375,200
7-5-4-3,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9288801714431004,0.953125,200
7-5-4-3,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,152,752,48,48,0.9039999999999999,0.76,0.9400000000000001,0.7904064734274578,0.85,200
7-5-4-3,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7614219003692687,0.84375,200
7-5-4-3,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,145,745,55,55,0.89,0.725,0.93125,0.7501670615019,0.828125,200
7-5-4-3,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,146,746,54,54,0.892,0.73,0.9324999999999999,0.7397994987468672,0.83125,200
7-5-4-3,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,150,750,50,50,0.9,0.7499999999999999,0.9375,0.7777328130269308,0.84375,200
7-5-4-3,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,191,791,9,9,0.982,0.9550000000000001,0.9887500000000001,0.9561056407426232,0.971875,200
7-5-4-3,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,181,781,19,19,0.9620000000000001,0.9049999999999999,0.9762500000000001,0.9062428310329613,0.940625,200
7-5-4-3,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9162294162294163,0.946875,200
7-5-4-3,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,187,787,13,13,0.9739999999999999,0.9349999999999999,0.98375,0.9371762740183792,0.959375,200
7-5-4-3,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,191,791,9,9,0.982,0.9549999999999998,0.9887499999999999,0.9552905652905654,0.971875,200
7-5-4-3,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,178,778,22,22,0.9560000000000001,0.89,0.9724999999999999,0.8989168734871467,0.93125,200
7-5-4-3,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,180,780,20,20,0.9600000000000002,0.9,0.975,0.9060795489366917,0.9375,200
7-5-4-3,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,169,769,31,31,0.938,0.8450000000000001,0.9612499999999999,0.8569740337182198,0.903125,200
7-5-4-3,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8875191475191475,0.928125,200
7-5-4-3,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8557317073170732,0.90625,200
