distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
20-19-18-17-2,5,KNN,DeepONMF_H5,1,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8719301269765667,0.9125,200
20-19-18-17-2,5,KNN,DeepONMF_H5,2,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9649999999999999,0.8613490730586226,0.9125,200
20-19-18-17-2,5,KNN,DeepONMF_H5,3,PROMEDIO_MACRO,159,759,41,41,0.9179999999999999,0.7950000000000002,0.9487500000000001,0.810836175542058,0.871875,200
20-19-18-17-2,5,KNN,DeepONMF_H5,4,PROMEDIO_MACRO,165,765,35,35,0.9299999999999999,0.825,0.95625,0.828496571799022,0.890625,200
20-19-18-17-2,5,KNN,DeepONMF_H5,5,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.9612499999999999,0.8565920712734245,0.903125,200
20-19-18-17-2,5,KNN,DeepONMF_W,1,PROMEDIO_MACRO,141,741,59,59,0.882,0.705,0.9262499999999999,0.7248662539646146,0.815625,200
20-19-18-17-2,5,KNN,DeepONMF_W,2,PROMEDIO_MACRO,135,735,65,65,0.8699999999999999,0.675,0.91875,0.6943031430934657,0.796875,200
20-19-18-17-2,5,KNN,DeepONMF_W,3,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.92125,0.6982930298719772,0.803125,200
20-19-18-17-2,5,KNN,DeepONMF_W,4,PROMEDIO_MACRO,131,731,69,69,0.8620000000000001,0.6549999999999999,0.9137500000000001,0.6804904389810049,0.784375,200
20-19-18-17-2,5,KNN,DeepONMF_W,5,PROMEDIO_MACRO,134,734,66,66,0.868,0.6699999999999999,0.9174999999999999,0.6999377680598771,0.79375,200
20-19-18-17-2,5,SVM,DeepONMF_H5,1,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9799999999999999,0.9229951690821256,0.95,200
20-19-18-17-2,5,SVM,DeepONMF_H5,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712499999999998,0.8846732215153269,0.928125,200
20-19-18-17-2,5,SVM,DeepONMF_H5,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8748893492795933,0.921875,200
20-19-18-17-2,5,SVM,DeepONMF_H5,4,PROMEDIO_MACRO,181,781,19,19,0.962,0.9049999999999999,0.97625,0.9049401499401499,0.940625,200
20-19-18-17-2,5,SVM,DeepONMF_H5,5,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9173358712896581,0.946875,200
20-19-18-17-2,5,SVM,DeepONMF_W,1,PROMEDIO_MACRO,152,752,48,48,0.9039999999999999,0.76,0.9400000000000001,0.7754323062558356,0.85,200
20-19-18-17-2,5,SVM,DeepONMF_W,2,PROMEDIO_MACRO,147,747,53,53,0.8940000000000001,0.7350000000000001,0.9337500000000001,0.7425745605745606,0.834375,200
20-19-18-17-2,5,SVM,DeepONMF_W,3,PROMEDIO_MACRO,139,739,61,61,0.8779999999999999,0.695,0.9237499999999998,0.7065167428220691,0.809375,200
20-19-18-17-2,5,SVM,DeepONMF_W,4,PROMEDIO_MACRO,145,745,55,55,0.89,0.725,0.93125,0.7324325519681556,0.828125,200
20-19-18-17-2,5,SVM,DeepONMF_W,5,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.754380575990799,0.8375,200
20-19-18-17-2,5,UjaNet,DeepONMF_H5,1,PROMEDIO_MACRO,186,786,14,14,0.9720000000000001,0.9299999999999999,0.9825000000000002,0.932633120925804,0.95625,200
20-19-18-17-2,5,UjaNet,DeepONMF_H5,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8840672029060717,0.925,200
20-19-18-17-2,5,UjaNet,DeepONMF_H5,3,PROMEDIO_MACRO,183,783,17,17,0.966,0.9149999999999998,0.97875,0.916965811965812,0.946875,200
20-19-18-17-2,5,UjaNet,DeepONMF_H5,4,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9799999999999999,0.919798088090771,0.95,200
20-19-18-17-2,5,UjaNet,DeepONMF_H5,5,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.93,0.9825000000000002,0.9308040134906719,0.95625,200
20-19-18-17-2,5,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9550000000000001,0.8289252270733227,0.8875,200
20-19-18-17-2,5,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9550000000000001,0.8188453858222793,0.8875,200
20-19-18-17-2,5,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8276860629835457,0.890625,200
20-19-18-17-2,5,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8539619677993487,0.90625,200
20-19-18-17-2,5,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,166,766,34,34,0.932,0.8300000000000001,0.9574999999999999,0.8452694698855294,0.89375,200
