,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,40,0,0,0
real_MR,0,2,35,1,2
real_MS,1,7,2,28,2
real_MVP,3,1,4,2,30
