clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,38,157,3,2,0.975,0.95,0.98125,0.926829268292683,0.965625,40
AS,38,159,1,2,0.985,0.95,0.99375,0.9743589743589743,0.971875,40
MR,37,156,4,3,0.965,0.925,0.975,0.9024390243902439,0.95,40
MS,36,160,0,4,0.98,0.9,1.0,1.0,0.95,40
MVP,37,154,6,3,0.955,0.925,0.9625,0.8604651162790697,0.9437500000000001,40
PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.93,0.9825000000000002,0.9328184766641942,0.95625,200
