indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos,capa_5_rango,capa_5_error,capa_5_ortogonalidad_h,capa_5_segundos
0,N,New_N_001.wav,15-14-13-12-11,5,0.39156118664632406,126x11,11x212,15,0.04900094876104395,0.3513777566963183,0.020054299995535985,14,0.15864968433087479,0.14363197466845057,0.010142700019059703,13,0.1627384126193109,0.11353405783747417,0.009389900020323694,12,0.1943961814430516,0.11453200369047672,0.00909399997908622,11,0.21928003072508073,0.090472896727481,0.009844100015470758
1,N,New_N_002.wav,15-14-13-12-11,5,0.40005056241704107,126x11,11x212,15,0.045986141736207096,0.40617578703250834,0.02033509998000227,14,0.17929311895350897,0.19210246370249992,0.009915299975546077,13,0.20797281257828754,0.13794623613108664,0.01046910000150092,12,0.1688022134483374,0.12118110835733374,0.011069400003179908,11,0.22683817162574874,0.11494661966892505,0.011134800006402656
2,N,New_N_003.wav,15-14-13-12-11,5,0.39562767967020984,126x11,11x212,15,0.055292670624620704,0.3294350727924591,0.02509819998522289,14,0.14082116771046052,0.19042272070655283,0.012304000003496185,13,0.1660065503692047,0.1557894360774848,0.012037200009217486,12,0.17440511504778838,0.15267624359818155,0.01088230000459589,11,0.24110779141460023,0.13988631262637177,0.010878700006287545
3,N,New_N_004.wav,15-14-13-12-11,5,0.39727460466263625,126x11,11x212,15,0.050177233191800764,0.36136230383500084,0.023325300018768758,14,0.17832302585053314,0.19600288662112952,0.010069099982501939,13,0.22408423723872134,0.15425372457616915,0.009558300022035837,12,0.09441984642470971,0.14976909851720943,0.010884099989198148,11,0.17687769011329274,0.12773339078009663,0.010529899998800829
4,N,New_N_005.wav,15-14-13-12-11,5,0.379711318242654,126x11,11x212,15,0.041373815745830975,0.39182941769613344,0.015803199989022687,14,0.13076772093635003,0.20230713362443567,0.009064099984243512,13,0.20414622031741872,0.14419593547657455,0.009534500015433878,12,0.18023177249951694,0.1183910382630738,0.008905300026526675,11,0.18689778458657835,0.10791887022794701,0.009822499996516854
5,N,New_N_006.wav,15-14-13-12-11,5,0.3959081364969945,126x11,11x212,15,0.05174391196391788,0.3580237950143327,0.018602500000270084,14,0.1701089608272132,0.13762860548716663,0.0076108000066597015,13,0.1833117075674689,0.10657563359355145,0.010576000000583008,12,0.2592921793412442,0.08387278874460093,0.009421299997484311,11,0.08718835970850974,0.071994022300436,0.008970599999884143
6,N,New_N_007.wav,15-14-13-12-11,5,0.3995601603942051,126x11,11x212,15,0.0508503478327872,0.364474964260919,0.023355600016657263,14,0.16059512444515078,0.1551821728115836,0.010434099996928126,13,0.1329097626232638,0.09589209729144876,0.010864899988519028,12,0.19542561568603511,0.07737782739389609,0.009713700012071058,11,0.27313484151513995,0.06774290304817099,0.006038899999111891
7,N,New_N_008.wav,15-14-13-12-11,5,0.4045253292710013,126x11,11x212,15,0.050242453152402194,0.4096689454470073,0.02263910000328906,14,0.17168162645466833,0.186777045905624,0.010345799993956462,13,0.21926434751852864,0.13425379590579362,0.010169200017116964,12,0.20861556143687662,0.1268623209989188,0.010033200000179932,11,0.18536482489431208,0.11785298647251302,0.009181300003547221
8,N,New_N_009.wav,15-14-13-12-11,5,0.3681313151462672,126x11,11x212,15,0.046710109199033484,0.36298670825615503,0.024932900007115677,14,0.15262856192975327,0.15724029512483995,0.01025120000122115,13,0.1615440359164504,0.11931198645001,0.010720399994170293,12,0.1952664988092241,0.10193230543492761,0.010577000008197501,11,0.2023685323453173,0.09095061053093172,0.009955100016668439
9,N,New_N_010.wav,15-14-13-12-11,5,0.4201580495724824,126x11,11x212,15,0.06108575871936813,0.3313077548246302,0.017033200012519956,14,0.1769905394496432,0.14283453822657205,0.007105600001523271,13,0.17584247911159248,0.11632964972437544,0.00818890001391992,12,0.2159953469009656,0.10959591235257128,0.009845000022323802,11,0.18369220796859573,0.07810894869286068,0.008898800006136298
