,N,AS,MR,MS,MVP
N,96.0,0.0,0.0,0.5,3.5000000000000004
AS,0.0,94.0,3.0,1.5,1.5
MR,4.0,5.5,87.5,1.5,1.5
MS,0.5,1.0,0.0,95.5,3.0
MVP,3.0,4.0,2.0,3.0,88.0
