distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
9-5,2,KNN,DeepONMF_H2,1,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
9-5,2,KNN,DeepONMF_H2,2,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
9-5,2,KNN,DeepONMF_H2,3,156,30,10,4,0.93,0.975,0.75,0.9397590361445783,0.8625
9-5,2,KNN,DeepONMF_H2,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
9-5,2,KNN,DeepONMF_H2,5,159,30,10,1,0.945,0.99375,0.75,0.9408284023668639,0.871875
9-5,2,KNN,DeepONMF_W,1,151,33,7,9,0.92,0.94375,0.825,0.9556962025316456,0.8843749999999999
9-5,2,KNN,DeepONMF_W,2,143,34,6,17,0.885,0.89375,0.85,0.959731543624161,0.871875
9-5,2,KNN,DeepONMF_W,3,144,31,9,16,0.875,0.9,0.775,0.9411764705882353,0.8375
9-5,2,KNN,DeepONMF_W,4,145,31,9,15,0.88,0.90625,0.775,0.9415584415584416,0.840625
9-5,2,KNN,DeepONMF_W,5,147,32,8,13,0.895,0.91875,0.8,0.9483870967741935,0.859375
9-5,2,SVM,DeepONMF_H2,1,156,38,2,4,0.97,0.975,0.95,0.9873417721518988,0.9624999999999999
9-5,2,SVM,DeepONMF_H2,2,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
9-5,2,SVM,DeepONMF_H2,3,154,37,3,6,0.955,0.9625,0.925,0.9808917197452229,0.9437500000000001
9-5,2,SVM,DeepONMF_H2,4,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
9-5,2,SVM,DeepONMF_H2,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
9-5,2,SVM,DeepONMF_W,1,146,38,2,14,0.92,0.9125,0.95,0.9864864864864865,0.9312499999999999
9-5,2,SVM,DeepONMF_W,2,145,38,2,15,0.915,0.90625,0.95,0.9863945578231292,0.928125
9-5,2,SVM,DeepONMF_W,3,148,37,3,12,0.925,0.925,0.925,0.9801324503311258,0.925
9-5,2,SVM,DeepONMF_W,4,146,38,2,14,0.92,0.9125,0.95,0.9864864864864865,0.9312499999999999
9-5,2,SVM,DeepONMF_W,5,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
9-5,2,UjaNet,DeepONMF_H2,1,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
9-5,2,UjaNet,DeepONMF_H2,2,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
9-5,2,UjaNet,DeepONMF_H2,3,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
9-5,2,UjaNet,DeepONMF_H2,4,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
9-5,2,UjaNet,DeepONMF_H2,5,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
9-5,2,UjaNet,DeepONMF_W,1,158,36,4,2,0.97,0.9875,0.9,0.9753086419753086,0.9437500000000001
9-5,2,UjaNet,DeepONMF_W,2,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
9-5,2,UjaNet,DeepONMF_W,3,151,35,5,9,0.93,0.94375,0.875,0.967948717948718,0.909375
9-5,2,UjaNet,DeepONMF_W,4,154,36,4,6,0.95,0.9625,0.9,0.9746835443037974,0.93125
9-5,2,UjaNet,DeepONMF_W,5,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
