,N,AS,MR,MS,MVP
N,96.0,0.0,0.0,0.5,3.5000000000000004
AS,0.5,93.5,3.0,0.5,2.5
MR,2.0,5.0,89.5,2.0,1.5
MS,0.5,1.0,1.0,94.0,3.5000000000000004
MVP,3.0,2.0,1.5,2.5,91.0
