clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,39,151,9,1,0.95,0.975,0.94375,0.8125,0.959375,40
AS,36,146,14,4,0.91,0.9,0.9125,0.72,0.90625,40
MR,32,157,3,8,0.945,0.8,0.98125,0.9142857142857143,0.890625,40
MS,29,149,11,11,0.89,0.725,0.93125,0.725,0.828125,40
MVP,24,157,3,16,0.905,0.6,0.98125,0.8888888888888888,0.7906249999999999,40
PROMEDIO_MACRO,160,760,40,40,0.9199999999999999,0.8,0.95,0.8121349206349207,0.875,200
