,N,AS,MR,MS,MVP
N,94.0,0.0,0.0,2.0,4.0
AS,0.0,94.0,2.0,1.0,3.0
MR,4.0,6.5,84.5,3.5000000000000004,1.5
MS,0.5,0.5,1.5,94.0,3.5000000000000004
MVP,3.5000000000000004,2.5,2.0,2.0,90.0
