,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,0,0,2,3
real_AS,0,19,5,11,5
real_MR,1,6,27,5,1
real_MS,5,3,1,29,2
real_MVP,8,8,2,3,19
