,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,1,0,2,2
real_AS,0,39,0,1,0
real_MR,1,2,32,5,0
real_MS,2,0,3,35,0
real_MVP,7,1,1,3,28
