,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.0,1.5
AS,0.0,97.0,2.0,0.0,1.0
MR,1.0,3.0,91.0,3.5000000000000004,1.5
MS,0.0,1.0,0.5,94.5,4.0
MVP,5.5,3.5000000000000004,1.0,2.0,88.0
