,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,31,1,0,2,6
real_AS,0,35,2,3,0
real_MR,1,9,25,3,2
real_MS,5,11,2,20,2
real_MVP,9,8,3,0,20
