,N,AS,MR,MS,MVP
N,96.0,0.0,0.0,1.0,3.0
AS,0.0,95.5,2.0,0.5,2.0
MR,4.0,6.0,85.0,3.0,2.0
MS,1.0,1.5,0.0,94.5,3.0
MVP,5.5,2.5,1.5,1.0,89.5
