,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,33,0,0,3,4
real_AS,0,32,4,2,2
real_MR,0,3,29,6,2
real_MS,3,6,0,29,2
real_MVP,7,1,3,8,21
