,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,1,0,2,1
real_AS,0,23,11,6,0
real_MR,1,4,33,2,0
real_MS,0,5,1,34,0
real_MVP,8,2,10,8,12
