,N,AS,MR,MS,MVP
N,97.5,0.0,0.5,0.0,2.0
AS,0.0,96.5,2.0,0.5,1.0
MR,2.5,4.5,89.5,2.5,1.0
MS,0.0,2.0,2.0,93.0,3.0
MVP,4.0,3.0,0.5,2.5,90.0
