,N,AS,MR,MS,MVP
N,97.0,0.0,0.5,0.0,2.5
AS,0.0,95.0,3.5000000000000004,0.0,1.5
MR,3.0,5.5,88.5,2.5,0.5
MS,1.0,0.0,1.0,95.5,2.5
MVP,3.5000000000000004,2.5,2.0,2.5,89.5
