,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,21,10,4,5
real_MR,0,6,27,3,4
real_MS,3,4,0,28,5
real_MVP,8,4,1,1,26
