,N,AS,MR,MS,MVP
N,94.5,0.0,1.5,1.0,3.0
AS,0.5,95.0,1.0,0.5,3.0
MR,4.5,8.5,80.5,3.5000000000000004,3.0
MS,2.5,0.0,1.5,91.5,4.5
MVP,3.0,6.5,0.5,3.5000000000000004,86.5
