indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,original,N,New_N_001.wav,8,DeepONMF_H1,1,nndsvd,0.08371832309601919,8x212,0.01326810009777546,8,0.08371832309601922,0.3033209547648901,0.012629999895580113
1,original,N,New_N_002.wav,8,DeepONMF_H1,1,nndsvd,0.07859853150200855,8x212,0.011673299944959581,8,0.07859853150200857,0.2704209993076135,0.011106599937193096
2,original,N,New_N_003.wav,8,DeepONMF_H1,1,nndsvd,0.08426130676331668,8x212,0.011022899998351932,8,0.08426130676331668,0.29816397739467865,0.010511100059375167
3,original,N,New_N_004.wav,8,DeepONMF_H1,1,nndsvd,0.0807056058045963,8x212,0.011073900037445128,8,0.0807056058045963,0.2943225381295172,0.010588199947960675
4,original,N,New_N_005.wav,8,DeepONMF_H1,1,nndsvd,0.08269323389488023,8x212,0.011621400015428662,8,0.08269323389488027,0.31916998893264603,0.011128799989819527
5,original,N,New_N_006.wav,8,DeepONMF_H1,1,nndsvd,0.08536875794768771,8x212,0.010901900008320808,8,0.0853687579476877,0.30475119882104706,0.01028970000334084
6,original,N,New_N_007.wav,8,DeepONMF_H1,1,nndsvd,0.07969426260998476,8x212,0.011192700010724366,8,0.07969426260998473,0.2585893040089852,0.010576699976809323
7,original,N,New_N_008.wav,8,DeepONMF_H1,1,nndsvd,0.08429231983552055,8x212,0.011549699935130775,8,0.08429231983552055,0.3055007327698401,0.010937999933958054
8,original,N,New_N_009.wav,8,DeepONMF_H1,1,nndsvd,0.08226679617521938,8x212,0.012326400028541684,8,0.08226679617521936,0.24624629610946602,0.011571699986234307
9,original,N,New_N_010.wav,8,DeepONMF_H1,1,nndsvd,0.09127288814831999,8x212,0.010952600045129657,8,0.09127288814831999,0.2996214319560688,0.010394399985671043
10,original,N,New_N_011.wav,8,DeepONMF_H1,1,nndsvd,0.07929359021549841,8x212,0.011424400028772652,8,0.07929359021549838,0.29163419874563246,0.010827099904417992
11,original,N,New_N_012.wav,8,DeepONMF_H1,1,nndsvd,0.07930120403835508,8x212,0.011678999988362193,8,0.07930120403835506,0.28820643568790777,0.011094600078649819
12,original,N,New_N_013.wav,8,DeepONMF_H1,1,nndsvd,0.0864307043974551,8x212,0.01130449993070215,8,0.08643070439745511,0.2957986768813224,0.010691899922676384
13,original,N,New_N_014.wav,8,DeepONMF_H1,1,nndsvd,0.07989809681930186,8x212,0.012122699990868568,8,0.07989809681930186,0.33203145295618014,0.0114482999779284
14,original,N,New_N_015.wav,8,DeepONMF_H1,1,nndsvd,0.08864991042435412,8x212,0.011313299997709692,8,0.0886499104243541,0.26512650477330263,0.010679700062610209
15,original,N,New_N_016.wav,8,DeepONMF_H1,1,nndsvd,0.08299914475842085,8x212,0.011550999945029616,8,0.08299914475842085,0.3196585882521187,0.01075339992530644
16,original,N,New_N_017.wav,8,DeepONMF_H1,1,nndsvd,0.0906581503333071,8x212,0.011415100074373186,8,0.09065815033330711,0.255948398111003,0.010883599985390902
