clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
AS,38,159,1,2,0.985,0.95,0.99375,0.9743589743589743,0.971875,40
MR,39,160,0,1,0.995,0.975,1.0,1.0,0.9875,40
MS,39,160,0,1,0.995,0.975,1.0,1.0,0.9875,40
MVP,39,156,4,1,0.975,0.975,0.975,0.9069767441860465,0.975,40
PROMEDIO_MACRO,195,795,5,5,0.99,0.975,0.99375,0.9762671437090041,0.984375,200
