,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,2,0,1,0
real_AS,0,34,6,0,0
real_MR,0,5,32,2,1
real_MS,0,5,1,34,0
real_MVP,3,3,1,3,30
