,N,AS,MR,MS,MVP
N,91.5,0.0,0.5,2.0,6.0
AS,0.0,94.5,4.5,0.0,1.0
MR,3.5000000000000004,6.0,89.5,0.0,1.0
MS,0.0,0.5,9.5,83.0,7.000000000000001
MVP,3.0,7.000000000000001,12.0,3.0,75.0
