clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
AS,37,160,0,3,0.985,0.925,1.0,1.0,0.9625,40
MR,40,157,3,0,0.985,1.0,0.98125,0.9302325581395349,0.990625,40
MS,38,160,0,2,0.99,0.95,1.0,1.0,0.975,40
MVP,40,158,2,0,0.99,1.0,0.9875,0.9523809523809523,0.99375,40
PROMEDIO_MACRO,195,795,5,5,0.99,0.975,0.99375,0.9765227021040974,0.984375,200
