,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,30,0,5,0,5
real_AS,0,29,8,0,3
real_MR,1,1,36,0,2
real_MS,0,0,7,28,5
real_MVP,2,1,9,0,28
