,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,2,0,0,3
real_AS,0,26,3,8,3
real_MR,0,13,23,4,0
real_MS,7,15,1,15,2
real_MVP,12,9,2,1,16
