,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,1,0,2,1
real_AS,0,34,1,3,2
real_MR,3,14,18,1,4
real_MS,8,14,0,14,4
real_MVP,13,6,4,1,16
