,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,24,3,8,5
real_MR,0,6,30,4,0
real_MS,8,3,0,24,5
real_MVP,10,12,2,5,11
