indice_interno,clase,archivo,distribucion,error_final,forma_w_final,forma_h3,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
53,N,New_N_054.wav,15-10-5,0.2963798957427265,126x5,5x212,15,0.039881825343359774,0.4124716636414787,0.015138000002480112,10,0.1683514974235085,0.1369307763996696,0.005209499999182299,5,0.43232844445204344,0.11363034705264033,0.004790999999386258
54,N,New_N_055.wav,15-10-5,0.26456655492992215,126x5,5x212,15,0.03388739400323218,0.4270210374294636,0.01497390000076848,10,0.16051028664444458,0.1595957237058654,0.0053752999992866535,5,0.45571239823601967,0.10929570611826718,0.0038217000001168344
55,N,New_N_056.wav,15-10-5,0.32882157656687955,126x5,5x212,15,0.04352599603066868,0.37539402539019534,0.01505399999950896,10,0.21848527456021627,0.1421005171827146,0.006315900001936825,5,0.4939501541038487,0.13361124423154447,0.0038137999981699977
56,N,New_N_057.wav,15-10-5,0.2752810200075507,126x5,5x212,15,0.0429789935739972,0.4109981811783242,0.01572850000229664,10,0.18899359510394018,0.19549882788776493,0.005135999999765772,5,0.45693185418595567,0.15727756224376022,0.0048830000014277175
57,N,New_N_058.wav,15-10-5,0.2566209192842514,126x5,5x212,15,0.03696929311264613,0.3780471895993187,0.014912700000422774,10,0.1588739588119959,0.12153806682326394,0.005136200001288671,5,0.4823155509004578,0.09151189926066693,0.003795900000113761
58,N,New_N_059.wav,15-10-5,0.2438931607894171,126x5,5x212,15,0.05226805990698686,0.4389629849195383,0.014876299999741605,10,0.1562071390674677,0.22777186235599484,0.005879500000446569,5,0.4298194486273946,0.12694864412361903,0.0038258999993558973
59,N,New_N_060.wav,15-10-5,0.30584709247114916,126x5,5x212,15,0.03722027858700301,0.42051272098859754,0.015036300002975622,10,0.20415149359180867,0.1703791732960085,0.005951400002231821,5,0.4739323262664857,0.1390050312012982,0.0044592999984161
60,N,New_N_061.wav,15-10-5,0.2835738394319751,126x5,5x212,15,0.03949768545087668,0.37899766128838025,0.015381699999124976,10,0.15748653538199683,0.1548097060234846,0.005181900000025053,5,0.4430564937041026,0.13209791428131687,0.004876500002865214
61,N,New_N_062.wav,15-10-5,0.32184923513256264,126x5,5x212,15,0.03864341213334709,0.4014420482025245,0.015295899996999651,10,0.2022124063201376,0.1397499804160208,0.0053802999973413534,5,0.5139039714408721,0.15276464577511054,0.0040340000014111865
62,N,New_N_063.wav,15-10-5,0.257076841423274,126x5,5x212,15,0.038345072265292865,0.4426740231261944,0.014301200000772951,10,0.1679853062064987,0.17233977959729863,0.006396000000677304,5,0.4663086788798724,0.15444027601680768,0.0038506000018969644
63,N,New_N_064.wav,15-10-5,0.29675731984210824,126x5,5x212,15,0.042729078065675836,0.41854259593461635,0.016293100001348648,10,0.15096480686729608,0.203707321543137,0.0054449999988719355,5,0.4209473748263808,0.17889949449084383,0.005133399998157984
64,N,New_N_065.wav,15-10-5,0.27737163556478445,126x5,5x212,15,0.04715349205992227,0.4332623674935088,0.015572200001770398,10,0.18960203970245443,0.17624173036183974,0.005489600000146311,5,0.45181123876458795,0.1478931167097592,0.0038132000008772593
65,N,New_N_066.wav,15-10-5,0.364877344426783,126x5,5x212,15,0.038766152563396696,0.42118310156622557,0.01611630000115838,10,0.16835552355182848,0.11498522792100775,0.005172400000446942,5,0.4811480539012698,0.08077471866578038,0.0039460000007238705
66,N,New_N_067.wav,15-10-5,0.2716238214246336,126x5,5x212,15,0.048191870864034904,0.4089871017449383,0.014668300002085743,10,0.18061545297315604,0.1675913862692578,0.005636699999740813,5,0.505357440569751,0.16630392373400255,0.0038186000019777566
67,N,New_N_068.wav,15-10-5,0.2787559638249957,126x5,5x212,15,0.04003477612276818,0.4327282658508405,0.015645400002540555,10,0.2182830180708442,0.17401710306507182,0.0061553999985335395,5,0.44767970670740126,0.13444820373437544,0.00389789999826462
68,N,New_N_069.wav,15-10-5,0.2880119360921119,126x5,5x212,15,0.04593666249888678,0.3714384475988518,0.015642999998817686,10,0.2309413497566358,0.2041743924951818,0.005737499999668216,5,0.4503179568282872,0.2138680117108207,0.0038132000008772593
69,N,New_N_070.wav,15-10-5,0.2641282567985841,126x5,5x212,15,0.04771621437451132,0.4319573810386441,0.014699600000312785,10,0.1922916243161175,0.18242133425050328,0.0057390999972994905,5,0.40877565849839737,0.16072491900069613,0.003949499998270767
70,N,New_N_071.wav,15-10-5,0.23803973890660038,126x5,5x212,15,0.0516577435102335,0.4020146442672186,0.015413000000989996,10,0.21177019318485119,0.2075761503741345,0.005220300001383293,5,0.4694815882486097,0.16949988035080965,0.0038050000002840534
71,N,New_N_072.wav,15-10-5,0.24340639291076877,126x5,5x212,15,0.05050424297701995,0.4144357785538727,0.015635100000508828,10,0.2249397074168921,0.21204365613570017,0.006508999998914078,5,0.4817924702019061,0.18851101518002333,0.0038598999999521766
72,N,New_N_073.wav,15-10-5,0.3041643521347575,126x5,5x212,15,0.04967832541593053,0.3831876899454825,0.015429600000061328,10,0.19348024518433657,0.14193632095791725,0.006759399999282323,5,0.4620787711440043,0.12011806223794272,0.0038335999997798353
73,N,New_N_074.wav,15-10-5,0.3037782888302389,126x5,5x212,15,0.0506240480964122,0.3706020625848145,0.015149399998335866,10,0.24239787723012168,0.14182232282168772,0.005586899998888839,5,0.49881191857968976,0.08432545628178127,0.004959199999575503
74,N,New_N_075.wav,15-10-5,0.28093019269425257,126x5,5x212,15,0.0490038654578631,0.4196512183647474,0.015519699998549186,10,0.16240657832200786,0.18289360091409376,0.005459399999381276,5,0.4633817450307289,0.16351764450570558,0.0038258000022324268
75,N,New_N_076.wav,15-10-5,0.2763967094972978,126x5,5x212,15,0.04813859744308052,0.3807551935847641,0.014827800001512514,10,0.24675089646945964,0.1806332349265496,0.0062270000016724225,5,0.4914461830379556,0.17435878383838588,0.003985799998190487
76,N,New_N_077.wav,15-10-5,0.2692903992788342,126x5,5x212,15,0.048264979495145605,0.39312900534605405,0.015067000000271946,10,0.28335750514040453,0.18592147849268825,0.005489300001499942,5,0.44281939064395376,0.16577993105877728,0.003831900001387112
77,N,New_N_078.wav,15-10-5,0.22132584353126694,126x5,5x212,15,0.05009686792508023,0.3898966897178949,0.016149499999301042,10,0.16769229863253274,0.20497084160958873,0.006532200000947341,5,0.39636523779238586,0.17917220154058658,0.003834900002402719
78,N,New_N_079.wav,15-10-5,0.26916757133258323,126x5,5x212,15,0.04903353341085937,0.3802089472082609,0.014799799999309471,10,0.2239709308026306,0.16596469150793156,0.005900100000872044,5,0.3797218693574897,0.15337119452813103,0.00381790000028559
79,N,New_N_080.wav,15-10-5,0.283345142244644,126x5,5x212,15,0.058339394993982184,0.3453189824634199,0.015589099999488099,10,0.2728975164621783,0.15873771539618733,0.005249800000456162,5,0.5861026255687825,0.15868431511766085,0.004880799999227747
80,N,New_N_081.wav,15-10-5,0.2846157245990213,126x5,5x212,15,0.048749051213924546,0.35775663322638734,0.01517989999774727,10,0.21490567268691407,0.14998344318095722,0.005774900000687921,5,0.43516388481026264,0.13070795222007997,0.0038277999992715195
81,N,New_N_082.wav,15-10-5,0.2805616927807634,126x5,5x212,15,0.05136510157918297,0.37393241051399273,0.014689399999042507,10,0.18044852234246897,0.20982039755141216,0.00633659999948577,5,0.4087575677168202,0.17814959385230683,0.003920499999367166
82,N,New_N_083.wav,15-10-5,0.24985471270085655,126x5,5x212,15,0.04377936431325409,0.37516457369369544,0.01566830000228947,10,0.21544421489950602,0.19892109417374693,0.005283800001052441,5,0.5178880765543151,0.1851780220315901,0.005200300001888536
83,N,New_N_084.wav,15-10-5,0.24681441489564337,126x5,5x212,15,0.05097068950153658,0.4206027792996433,0.015173499999946216,10,0.1924208790108011,0.17484224396536208,0.005498599999555154,5,0.42438638819833324,0.1352588017789995,0.0038136999974085484
84,N,New_N_085.wav,15-10-5,0.25842671339807266,126x5,5x212,15,0.048015892625037124,0.37662029269552505,0.014388199997483753,10,0.22471060113736327,0.20768980332108022,0.006428400000004331,5,0.46534529371641986,0.18347793539111892,0.0038364000029105227
85,N,New_N_086.wav,15-10-5,0.28885546825833436,126x5,5x212,15,0.05240250706871546,0.39949554787598807,0.014982900000177324,10,0.17886492459198944,0.16917251801844074,0.005330600000888808,5,0.43723567076589404,0.18395167564855694,0.005420699999376666
86,N,New_N_087.wav,15-10-5,0.2798278330143793,126x5,5x212,15,0.04473570824491333,0.3598385650360997,0.015519199998379918,10,0.19694517909471226,0.199801040560226,0.005127000000356929,5,0.4031963525229314,0.17094686383234,0.004011100001662271
87,N,New_N_088.wav,15-10-5,0.24124119642366684,126x5,5x212,15,0.04616625507063314,0.3817880870086823,0.015843299999687588,10,0.20374163274508783,0.22699753807136322,0.005269099998258753,5,0.416071158279281,0.1751802237747108,0.003804899999522604
88,N,New_N_089.wav,15-10-5,0.30260158694649525,126x5,5x212,15,0.05089339618767601,0.3924755954285193,0.015208699998765951,10,0.22250925062321414,0.13586502446827425,0.0057822999988275114,5,0.40401178103961305,0.1340317058795689,0.0039848999986134
89,N,New_N_090.wav,15-10-5,0.2585481975796222,126x5,5x212,15,0.054966676411719685,0.33987024193569637,0.015580100000079256,10,0.18864616003391244,0.12001537254310313,0.005668900001182919,5,0.41103436704166274,0.11177147259158862,0.003814699997747084
90,N,New_N_091.wav,15-10-5,0.30878431537320183,126x5,5x212,15,0.04934489552896514,0.38160610594626776,0.015965200000209734,10,0.25509597712156046,0.18031085245267492,0.00672149999809335,5,0.5156056231678156,0.20474678849694236,0.0039077999972505495
91,N,New_N_092.wav,15-10-5,0.30993488513508693,126x5,5x212,15,0.05074348414996325,0.38357458729044847,0.016345199997886084,10,0.20137418605702695,0.18719684149409385,0.005433600003016181,5,0.43337626016916525,0.1168180514514302,0.00540019999971264
92,N,New_N_093.wav,15-10-5,0.32207591392597834,126x5,5x212,15,0.05170377079315745,0.35568734743401864,0.01658109999698354,10,0.2495593222803779,0.19673061786658572,0.0051521999994292855,5,0.4698072154732066,0.18495240847162372,0.0038692000016453676
93,N,New_N_094.wav,15-10-5,0.3165864088305841,126x5,5x212,15,0.05037255741012022,0.3789227107316258,0.01545550000082585,10,0.21151856115018344,0.1378760750927028,0.005592099998466438,5,0.5328092843183373,0.13941696394867553,0.003810399997746572
94,N,New_N_095.wav,15-10-5,0.34507691881345465,126x5,5x212,15,0.05200268311193634,0.40923719335403225,0.015070400000695372,10,0.2409434776710885,0.1576040660934018,0.005126600000949111,5,0.5187013983059545,0.16991025465356857,0.004981299996870803
95,N,New_N_096.wav,15-10-5,0.2720069207000563,126x5,5x212,15,0.046890583360958644,0.40403986826349614,0.015097399998921901,10,0.2100318622204869,0.20730338750214874,0.006383200001437217,5,0.462798005302415,0.19547086142735787,0.0038425999991886783
96,N,New_N_097.wav,15-10-5,0.2526823631192646,126x5,5x212,15,0.04338640501991336,0.3957714333289727,0.017470200000389013,10,0.20094565661063424,0.1720005067364845,0.008749500000703847,5,0.42472090294086173,0.17965205085619443,0.0038588000024901703
97,N,New_N_098.wav,15-10-5,0.29365387901058565,126x5,5x212,15,0.05436978001357056,0.3474933014788791,0.015631300000677584,10,0.21822787055030213,0.17966560930893172,0.006073700002161786,5,0.43376459668044315,0.12522206914008088,0.005305700000462821
98,N,New_N_099.wav,15-10-5,0.23175823903828943,126x5,5x212,15,0.05558331992987782,0.40799674962364124,0.014991899999586167,10,0.2626826267916077,0.2022216434329511,0.005156499999429798,5,0.4952148245662026,0.1611755552876053,0.0038693999995302875
99,N,New_N_100.wav,15-10-5,0.34424962319269536,126x5,5x212,15,0.04991764637283888,0.4085823161669006,0.014819099997112062,10,0.16445043441284063,0.13871786281239712,0.006050200001482153,5,0.4303737938132333,0.09037134932764797,0.003819399997155415
100,N,New_N_101.wav,15-10-5,0.2333552931947387,126x5,5x212,15,0.03622422652041066,0.452231800817622,0.015313600000808947,10,0.21287448668751224,0.1809922803466375,0.0055445999969379045,5,0.5036860217706954,0.14678428307211794,0.005103499999677297
101,N,New_N_102.wav,15-10-5,0.22891849656059365,126x5,5x212,15,0.0378850213425377,0.39836564014215126,0.015197200002148747,10,0.18555567465103193,0.15304666416207421,0.005353000000468455,5,0.42366086987140955,0.1348325173631329,0.004624699999112636
102,N,New_N_103.wav,15-10-5,0.27534807013331875,126x5,5x212,15,0.03960571799000862,0.3992316597692694,0.015251000000716886,10,0.21313016875820778,0.22035742319730942,0.005360099999961676,5,0.4122026128073095,0.16540414125575809,0.003935200002160855
103,N,New_N_104.wav,15-10-5,0.3103766440310758,126x5,5x212,15,0.04775294185328972,0.41673631998803484,0.015224099999613827,10,0.1682266163710553,0.17239024824793373,0.006454700000176672,5,0.4037017380989471,0.1506775241252009,0.0038335999997798353
104,N,New_N_105.wav,15-10-5,0.3358985555253292,126x5,5x212,15,0.044254750698818734,0.41130359663086363,0.015447300000232644,10,0.15530271069470758,0.164132022750036,0.005340499999874737,5,0.38016771238560815,0.12294203244784936,0.005117900000186637
105,N,New_N_106.wav,15-10-5,0.2586189847798086,126x5,5x212,15,0.033632774342639726,0.4113821153719579,0.015426800000568619,10,0.23569005184558836,0.1791878499826134,0.005616900001768954,5,0.4877339663157402,0.17180426112289282,0.003795399999944493
106,N,New_N_107.wav,15-10-5,0.21987608581545176,126x5,5x212,15,0.040582397741608364,0.39772260833639367,0.014432500000111759,10,0.2052763234836959,0.17847601269358265,0.006928499999048654,5,0.46998129647828196,0.1422439293074736,0.0038340999999491032
107,N,New_N_108.wav,15-10-5,0.3366608883705883,126x5,5x212,15,0.04121320235929546,0.43655357128522604,0.015336500000557862,10,0.1774856233956359,0.20745923490268756,0.005388800000218907,5,0.46399303229367184,0.21954050033677155,0.004722199999378063
108,N,New_N_109.wav,15-10-5,0.25594517354708524,126x5,5x212,15,0.036656937883598806,0.41006432914955965,0.015883399999438552,10,0.1900588411721399,0.14184634696501744,0.006240599999728147,5,0.5000945205020374,0.0998403573820846,0.003809900001215283
109,N,New_N_110.wav,15-10-5,0.2833668401145547,126x5,5x212,15,0.03955178325120446,0.40165529698398067,0.01558659999864176,10,0.20752648718647404,0.1636323556917567,0.005247099998086924,5,0.5281188543709526,0.171164717595684,0.005036399998061825
110,N,New_N_111.wav,15-10-5,0.31561455994032206,126x5,5x212,15,0.04452413067931984,0.4106666590248425,0.015214999999443535,10,0.24779384277366376,0.16883741224986418,0.005388699999457458,5,0.5007719893258339,0.1403211638974724,0.0040549000004830305
