,N,AS,MR,MS,MVP
N,98.5,0.0,0.0,0.0,1.5
AS,0.5,94.5,3.5000000000000004,0.5,1.0
MR,1.0,7.000000000000001,89.0,2.5,0.5
MS,0.5,1.0,1.5,93.0,4.0
MVP,3.0,6.0,2.0,2.5,86.5
