,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,29,0,9,0,2
real_AS,0,36,3,0,1
real_MR,0,0,34,0,6
real_MS,0,0,8,28,4
real_MVP,4,2,7,2,25
