indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h
0,8-12,2,0.10025417468348499,12x212,0.027894800005014986,8,0.06867954069028494,0.3863470079572137,12,0.07374206816595232,0.1964689004410165
1,8-12,2,0.10296960279942992,12x212,0.01978679999592714,8,0.07401385016259768,0.4108736892591097,12,0.07396669727952025,0.2246105529203839
2,8-12,2,0.10833945013928459,12x212,0.023116900003515184,8,0.07508238169729366,0.3363582255488888,12,0.06474327237595676,0.1480219558271435
3,8-12,2,0.12140828119761728,12x212,0.027410500013502315,8,0.07777835992524645,0.3141512654026875,12,0.08252279416663046,0.14982365893618166
4,8-12,2,0.11363295594255769,12x212,0.02101510000647977,8,0.0735635834955929,0.3155136667744441,12,0.08970078322011005,0.15197481018569742
5,8-12,2,0.10072133071638921,12x212,0.02803950000088662,8,0.07235180377259791,0.3443095046869515,12,0.0560923739103652,0.14329153746554762
6,8-12,2,0.1157083819076837,12x212,0.02145670002209954,8,0.07203602860686986,0.3839278001014825,12,0.08854621560529438,0.15880371560272932
7,8-12,2,0.11004706067123782,12x212,0.020649700018111616,8,0.07689901754865619,0.37838661317771677,12,0.08017416586485022,0.1599066515776508
8,8-12,2,0.10339978604078547,12x212,0.02012619999004528,8,0.0585736871917826,0.33673683159272466,12,0.09050686797804851,0.15364886475858802
9,8-12,2,0.11456889554597628,12x212,0.027539000002434477,8,0.06651334209936297,0.36541410737452146,12,0.12393104243403064,0.19902272610671037
10,8-12,2,0.10452698301322258,12x212,0.02292309998301789,8,0.07314317719576546,0.39400552337083583,12,0.06292033727984016,0.2005644439059044
11,8-12,2,0.12009229567824621,12x212,0.028259299986530095,8,0.08524725232087053,0.30724815871294275,12,0.1084123190826193,0.15702488275747986
12,8-12,2,0.10744387689478975,12x212,0.030551400006515905,8,0.07385759047930798,0.35227016149390206,12,0.07231821394309465,0.20415338705775052
13,8-12,2,0.10136074269156334,12x212,0.01629450000473298,8,0.06939474854317124,0.4129031039943759,12,0.12472927389404434,0.17039206541943086
14,8-12,2,0.11274469709343755,12x212,0.018295099987881258,8,0.07823118715754634,0.37454718175916557,12,0.06829016331708894,0.15646176120360034
15,8-12,2,0.1207076346464642,12x212,0.027749700006097555,8,0.08068939657039208,0.3019905341657572,12,0.09659423114175095,0.13879430582980215
16,8-12,2,0.10264498061406124,12x212,0.023355700017418712,8,0.06430447074474419,0.3510989547412406,12,0.08085536267195234,0.19536033148141677
17,8-12,2,0.10595665065655634,12x212,0.022552099981112406,8,0.07355850578775104,0.3591032637802825,12,0.07881371371085379,0.18857679693605875
18,8-12,2,0.10715663257072053,12x212,0.022395600011805072,8,0.07611953335418274,0.31032693908697434,12,0.0570238184995628,0.1863310076617826
19,8-12,2,0.14121814988461903,12x212,0.02491020000888966,8,0.09372601621492498,0.360796165843536,12,0.11175306514194022,0.1666506721124795
20,8-12,2,0.11364832455646548,12x212,0.02148910000687465,8,0.07641270780804764,0.3445414952176503,12,0.07625699007092263,0.1661480059170882
21,8-12,2,0.11934016767541313,12x212,0.024091700004646555,8,0.07888870286738547,0.40083033400151574,12,0.07888258038388522,0.1834451569506113
22,8-12,2,0.1297408947824221,12x212,0.029252200009068474,8,0.09595084710676863,0.3276764202031825,12,0.10670095304320218,0.1540933104345713
23,8-12,2,0.12495708747275429,12x212,0.02799190001678653,8,0.08392927718077817,0.3602148124380961,12,0.10503369210179504,0.1766133384643887
24,8-12,2,0.11407296276426679,12x212,0.028453500010073185,8,0.08351883256833614,0.3574608685619938,12,0.06940717750382039,0.18952219949817004
25,8-12,2,0.11673272857442982,12x212,0.0335583999985829,8,0.08273545697902918,0.36369989895155336,12,0.09529333599321153,0.15176490875728324
26,8-12,2,0.10677449244758702,12x212,0.03023669999674894,8,0.07477021040645893,0.25637482445676774,12,0.05113688368460316,0.1583577072215018
27,8-12,2,0.10127779552591437,12x212,0.027367200003936887,8,0.07144455040240687,0.33731754888915244,12,0.06373148319416165,0.1449366854341985
28,8-12,2,0.11207958781200215,12x212,0.030958599993027747,8,0.07808577964070149,0.2911646370253057,12,0.06518009602397835,0.18131405039043358
29,8-12,2,0.1027349098297725,12x212,0.026142400020034984,8,0.07134928809960507,0.26944249897608596,12,0.05383840959604396,0.1760705132332257
30,8-12,2,0.10483511269818686,12x212,0.029817700007697567,8,0.0626871388217657,0.3754558073970153,12,0.10006237386816945,0.1708198685371567
31,8-12,2,0.12475791940827928,12x212,0.019388099986827,8,0.08238119705692905,0.3076052259417744,12,0.13050756573225145,0.17560561753122397
32,8-12,2,0.1113597074046081,12x212,0.020229399990057573,8,0.07397735689506608,0.3721426043037686,12,0.0984482402679522,0.2019953978227221
33,8-12,2,0.10567024859041875,12x212,0.01953809999395162,8,0.07230556540115507,0.3231001908914349,12,0.07546288343569295,0.12795087246035777
34,8-12,2,0.12347374726753763,12x212,0.019219799985876307,8,0.07151184945104291,0.26729086760453846,12,0.11738173803774392,0.14951437040612886
35,8-12,2,0.10907770350677302,12x212,0.023952199990162626,8,0.06453822330069055,0.28572306275076054,12,0.08264523900146349,0.13019087865181947
36,8-12,2,0.09697012676499657,12x212,0.02066999999806285,8,0.05499968403152013,0.322311557995291,12,0.057639453249800084,0.14426226480165658
37,8-12,2,0.09876163520340174,12x212,0.028447499993490055,8,0.060866672170644,0.35592770472255536,12,0.08476412472860256,0.13639937804301036
38,8-12,2,0.09027940963969491,12x212,0.032052099995780736,8,0.05065223207088394,0.4115890238123959,12,0.1014667950343472,0.18800923219139343
39,8-12,2,0.1071833751972181,12x212,0.02338719999534078,8,0.045408125391716625,0.3604211914891953,12,0.0992650036550423,0.14380223216081142
40,8-12,2,0.10803129305887342,12x212,0.02204340000753291,8,0.07522968416998795,0.39715678912906954,12,0.07131855362950834,0.1889652647847566
41,8-12,2,0.1001611191613822,12x212,0.028845699998782948,8,0.060964621972644954,0.41043100793032167,12,0.07796686732784391,0.16728819042024048
42,8-12,2,0.10782035653690891,12x212,0.026762499997857958,8,0.07058773595812537,0.36101717595307253,12,0.06976122970214514,0.12573147450487082
43,8-12,2,0.11266398812047156,12x212,0.03155179999885149,8,0.062129149889958345,0.3282572948306867,12,0.09318955524673489,0.12757590143716518
44,8-12,2,0.10319022792323568,12x212,0.02055889999610372,8,0.07396944733952704,0.36992097001209895,12,0.07930269754102084,0.15775984527912826
45,8-12,2,0.10493531288286177,12x212,0.027578900015214458,8,0.07317739270298765,0.32120842572406316,12,0.05893312159872012,0.1530958874733834
46,8-12,2,0.10465565290952421,12x212,0.025388000009115785,8,0.06889035742847369,0.3419359944107433,12,0.07162859354297492,0.15478515231173742
47,8-12,2,0.09866518003153833,12x212,0.02651770002557896,8,0.061620877746950006,0.3783979343428535,12,0.07601819835203913,0.14784692585220086
48,8-12,2,0.09333777607646686,12x212,0.029470000008586794,8,0.05707966150241041,0.37119520262533295,12,0.0685479461876575,0.14178383230069855
49,8-12,2,0.0970947762912588,12x212,0.023667399975238368,8,0.05796458421574011,0.41644153813241075,12,0.0840570102038835,0.16968588756224223
50,8-12,2,0.11061965272297199,12x212,0.018043599993688986,8,0.06776767056953006,0.3600175077421652,12,0.09086693547601986,0.12559177466338683
51,8-12,2,0.10057407569128779,12x212,0.021593800018308684,8,0.06797537376224479,0.3813368858855725,12,0.06515888300175655,0.20051831546646556
52,8-12,2,0.11223014325622382,12x212,0.024192799988668412,8,0.07500212505189205,0.36792185551523976,12,0.07686670604355238,0.10834439041343337
53,8-12,2,0.11038420209082071,12x212,0.019002499990165234,8,0.06263722640402757,0.3820547020228539,12,0.08045192503587563,0.18618810866093863
54,8-12,2,0.10598312430842427,12x212,0.022564500017324463,8,0.06957352894526925,0.35305179883192317,12,0.0662173399769579,0.23045524213701798
55,8-12,2,0.10441395875270822,12x212,0.019641099992441013,8,0.06826793768648323,0.4046470786064256,12,0.07814517797966988,0.10273570187708407
56,8-12,2,0.11235622132387117,12x212,0.019395400013308972,8,0.06250451645498625,0.39926086951725853,12,0.10076157958490853,0.19779173957546883
57,8-12,2,0.1102977153704538,12x212,0.022398200002498925,8,0.06900145024472645,0.3750102563499582,12,0.10910150478635311,0.1539254546191424
58,8-12,2,0.10426797517988953,12x212,0.02121949999127537,8,0.058670123134821395,0.31932027994064544,12,0.08647915141870022,0.19620991002530222
59,8-12,2,0.0973304331771527,12x212,0.021097300021210685,8,0.06646539105123013,0.3355898127063529,12,0.05638170964724463,0.1556851651250347
60,8-12,2,0.10379998802368752,12x212,0.020645500015234575,8,0.06337419034001479,0.3991700955979365,12,0.08788902832561728,0.21182419653155618
