,N,AS,MR,MS,MVP
N,97.5,0.0,0.5,0.5,1.5
AS,0.0,96.0,2.5,0.5,1.0
MR,0.0,4.0,93.0,1.5,1.5
MS,0.0,1.0,1.0,93.5,4.5
MVP,1.0,3.0,1.5,2.5,92.0
