epoca,loss_train,loss_val
1,0.5421820820162171,0.4177732765674591
2,0.36438197093574626,0.2577371895313263
3,0.2807096078207618,0.23547150194644928
4,0.2818616249255444,0.21524639427661896
5,0.23017281803645587,0.20497186481952667
6,0.2148600901035886,0.18708200752735138
7,0.19876415213864101,0.1827680617570877
8,0.18623000030454837,0.17359180748462677
9,0.19227204344382412,0.21619755029678345
10,0.1669581776582881,0.1693652719259262
11,0.17954167316814787,0.26290836930274963
12,0.16116473549290708,0.17532509565353394
13,0.13495772324600502,0.17514623701572418
14,0.1585589820077937,0.18410873413085938
15,0.15204045764709773,0.15266866981983185
16,0.13223005333719284,0.15189367532730103
17,0.12403159225849729,0.12916292250156403
18,0.12305079836790499,0.1258668303489685
19,0.11135875744941204,0.12267967313528061
20,0.11666839274479762,0.12862244248390198
21,0.1141248211803797,0.1528492420911789
22,0.11888839445370984,0.10750866681337357
23,0.09913861901058178,0.11600177735090256
24,0.08795753459593184,0.0999121442437172
25,0.10245625688204248,0.15117433667182922
26,0.09888170606848833,0.1005900576710701
27,0.10437387286832459,0.10175620764493942
28,0.11076337460575528,0.1221107468008995
29,0.08671457266533061,0.09545870870351791
30,0.08517238547976472,0.0844666063785553
