,N,AS,MR,MS,MVP
N,96.5,0.0,0.0,0.5,3.0
AS,0.0,95.0,2.5,1.0,1.5
MR,2.0,4.0,89.5,1.5,3.0
MS,0.5,0.5,1.5,94.5,3.0
MVP,2.5,5.0,2.5,2.0,88.0
