,N,AS,MR,MS,MVP
N,96.0,0.0,0.0,0.0,4.0
AS,0.0,95.0,4.0,0.0,1.0
MR,3.0,5.0,89.5,0.5,2.0
MS,1.0,0.5,1.5,94.5,2.5
MVP,4.0,3.0,1.5,3.5000000000000004,88.0
