distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
7-6-4-3,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.865,0.9662499999999999,0.8764240279433924,0.915625,200
7-6-4-3,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.9662499999999999,0.8749320072158419,0.915625,200
7-6-4-3,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8476746140575928,0.9,200
7-6-4-3,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,165,765,35,35,0.9299999999999999,0.825,0.95625,0.8328171492561189,0.890625,200
7-6-4-3,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,170,770,30,30,0.9399999999999998,0.85,0.9625,0.8791478935381374,0.90625,200
7-6-4-3,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,128,728,72,72,0.8559999999999999,0.64,0.9099999999999999,0.6701228845420928,0.775,200
7-6-4-3,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,141,741,59,59,0.882,0.7050000000000001,0.9262500000000001,0.742645173453997,0.815625,200
7-6-4-3,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,129,729,71,71,0.858,0.6449999999999999,0.9112499999999999,0.6657385170387797,0.778125,200
7-6-4-3,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,128,728,72,72,0.8560000000000001,0.64,0.9099999999999999,0.6525905740139049,0.775,200
7-6-4-3,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,138,738,62,62,0.876,0.69,0.9225,0.7266467130260233,0.80625,200
7-6-4-3,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9100000000000001,0.9775,0.9147116168730076,0.94375,200
7-6-4-3,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737500000000001,0.8965354443018114,0.934375,200
7-6-4-3,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9000730121397644,0.9375,200
7-6-4-3,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.8999899373198474,0.9375,200
7-6-4-3,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,184,784,16,16,0.968,0.9200000000000002,0.9800000000000001,0.9216915604720481,0.95,200
7-6-4-3,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,154,754,46,46,0.908,0.7699999999999999,0.9424999999999999,0.7903086891322185,0.85625,200
7-6-4-3,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,161,761,39,39,0.922,0.8049999999999999,0.9512499999999999,0.8210423973189931,0.878125,200
7-6-4-3,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,158,758,42,42,0.916,0.7899999999999999,0.9475000000000001,0.813903651903652,0.86875,200
7-6-4-3,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,149,749,51,51,0.898,0.745,0.93625,0.7493137132215413,0.840625,200
7-6-4-3,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,154,754,46,46,0.908,0.77,0.9425000000000001,0.7840892862208706,0.85625,200
7-6-4-3,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.960520689568067,0.975,200
7-6-4-3,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.97625,0.9063094663306753,0.940625,200
7-6-4-3,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,181,781,19,19,0.962,0.9049999999999999,0.97625,0.9079514827617643,0.940625,200
7-6-4-3,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9610550767161806,0.975,200
7-6-4-3,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,191,791,9,9,0.982,0.9550000000000001,0.9887500000000001,0.9556689267664877,0.971875,200
7-6-4-3,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.865,0.9662500000000002,0.8705905972402137,0.915625,200
7-6-4-3,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9724999999999999,0.9001313993038131,0.93125,200
7-6-4-3,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.95875,0.8424485827290706,0.896875,200
7-6-4-3,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,175,775,25,25,0.9499999999999998,0.875,0.96875,0.8797065471292969,0.921875,200
7-6-4-3,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637500000000001,0.8566981615762103,0.909375,200
