indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h
0,8-12-17-24,4,0.23687327640602873,24x212,0.03799000001163222,8,0.06867954069028494,0.3863470079572137,12,0.07374206816595232,0.1964689004410165,17,0.074062738200782,0.11176771217193134,24,0.058079076854420084,0.08326618909693129
1,8-12-17-24,4,0.22833205142930482,24x212,0.04334020000533201,8,0.07401385016259768,0.4108736892591097,12,0.07396669727952025,0.2246105529203839,17,0.06317883502441282,0.12885648145922024,24,0.052729738554001905,0.09661368889655295
2,8-12-17-24,4,0.24672338999794294,24x212,0.05674199998611584,8,0.07508238169729366,0.3363582255488888,12,0.06474327237595676,0.1480219558271435,17,0.06160262969009202,0.1275117882390913,24,0.10907261613328215,0.10493081276700336
3,8-12-17-24,4,0.2451273305379999,24x212,0.04713769999216311,8,0.07777835992524645,0.3141512654026875,12,0.08252279416663046,0.14982365893618166,17,0.06241170576345373,0.08974151437873537,24,0.060681262865254,0.06642469663507185
4,8-12-17-24,4,0.24563725681321857,24x212,0.04767919998266734,8,0.0735635834955929,0.3155136667744441,12,0.08970078322011005,0.15197481018569742,17,0.07565630137315751,0.09405907171575097,24,0.08117541138237946,0.07039135954969114
5,8-12-17-24,4,0.23257424835223584,24x212,0.047585300024366006,8,0.07235180377259791,0.3443095046869515,12,0.0560923739103652,0.14329153746554762,17,0.08608786755234939,0.07784014938424183,24,0.07025252119303976,0.05541040802818906
6,8-12-17-24,4,0.2404050554432525,24x212,0.04577990001416765,8,0.07203602860686986,0.3839278001014825,12,0.08854621560529438,0.15880371560272932,17,0.058188677888397364,0.10117449187449268,24,0.07686138119691484,0.08001485343412396
7,8-12-17-24,4,0.2615123618368719,24x212,0.04120540001895279,8,0.07689901754865619,0.37838661317771677,12,0.08017416586485022,0.1599066515776508,17,0.12402433825729814,0.10619961378263638,24,0.10282768855034086,0.08737513515866407
8,8-12-17-24,4,0.2297842564313831,24x212,0.03277170000365004,8,0.0585736871917826,0.33673683159272466,12,0.09050686797804851,0.15364886475858802,17,0.05369186244821185,0.10712937451776214,24,0.05560691036773276,0.08733200428788067
9,8-12-17-24,4,0.2446494121739621,24x212,0.0341482000076212,8,0.06651334209936297,0.36541410737452146,12,0.12393104243403064,0.19902272610671037,17,0.0990132544840956,0.0943777596124193,24,0.056271218928152136,0.06566495146107881
10,8-12-17-24,4,0.2323859924013612,24x212,0.04473250001319684,8,0.07314317719576546,0.39400552337083583,12,0.06292033727984016,0.2005644439059044,17,0.09016345570017117,0.10140874861494513,24,0.05844322008795214,0.07241113976367183
11,8-12-17-24,4,0.2608291349842247,24x212,0.03821199998492375,8,0.08524725232087053,0.30724815871294275,12,0.1084123190826193,0.15702488275747986,17,0.055278302712168485,0.11153008034336957,24,0.10484479725703778,0.0965511206264991
12,8-12-17-24,4,0.2502917387674227,24x212,0.03621829999610782,8,0.07385759047930798,0.35227016149390206,12,0.07231821394309465,0.20415338705775052,17,0.05793909873116802,0.12150623607918361,24,0.09615604269984128,0.06992293258973938
13,8-12-17-24,4,0.2243689178668593,24x212,0.039728600007947534,8,0.06939474854317124,0.4129031039943759,12,0.12472927389404434,0.17039206541943086,17,0.07298210804897172,0.10714311843736406,24,0.07198172708105588,0.06050753147842965
14,8-12-17-24,4,0.2401307600880511,24x212,0.03899440000532195,8,0.07823118715754634,0.37454718175916557,12,0.06829016331708894,0.15646176120360034,17,0.05325453349916235,0.10583570709465807,24,0.07565319121809844,0.07493741116475938
15,8-12-17-24,4,0.24237783315278563,24x212,0.0350380000018049,8,0.08068939657039208,0.3019905341657572,12,0.09659423114175095,0.13879430582980215,17,0.06058452415815564,0.07623608878954478,24,0.07583737391801172,0.06882893565576298
16,8-12-17-24,4,0.24873666961564628,24x212,0.05503580000367947,8,0.06430447074474419,0.3510989547412406,12,0.08085536267195234,0.19536033148141677,17,0.09586072432926597,0.09606874243896131,24,0.06430507857021617,0.07965400401559039
17,8-12-17-24,4,0.2337945612923693,24x212,0.051714799978071824,8,0.07355850578775104,0.3591032637802825,12,0.07881371371085379,0.18857679693605875,17,0.054269958869578284,0.1357222905115439,24,0.08042597080169826,0.07881004133947792
18,8-12-17-24,4,0.2416495071202108,24x212,0.05767320000450127,8,0.07611953335418274,0.31032693908697434,12,0.0570238184995628,0.1863310076617826,17,0.07034785212594563,0.12141264361163649,24,0.05781719182600609,0.06707853212801958
19,8-12-17-24,4,0.26284941266399053,24x212,0.0501075999927707,8,0.09372601621492498,0.360796165843536,12,0.11175306514194022,0.1666506721124795,17,0.06195137786798646,0.10043875871477258,24,0.06555208928639837,0.06646391734318186
20,8-12-17-24,4,0.26251936481768373,24x212,0.038095700001576915,8,0.07641270780804764,0.3445414952176503,12,0.07625699007092263,0.1661480059170882,17,0.09557792928068223,0.10330777610602598,24,0.07069381564348111,0.07966025187470992
21,8-12-17-24,4,0.23341641576122857,24x212,0.03706380000221543,8,0.07888870286738547,0.40083033400151574,12,0.07888258038388522,0.1834451569506113,17,0.07427245826917543,0.10604976977004353,24,0.05253081554298445,0.08088402899748778
22,8-12-17-24,4,0.25137538101054746,24x212,0.036586000001989305,8,0.09595084710676863,0.3276764202031825,12,0.10670095304320218,0.1540933104345713,17,0.08332151986949056,0.08597923134774588,24,0.09338111002785963,0.08188649231422172
23,8-12-17-24,4,0.27047077673183234,24x212,0.037783100007800385,8,0.08392927718077817,0.3602148124380961,12,0.10503369210179504,0.1766133384643887,17,0.06844504920887819,0.106046200314494,24,0.09033593091716542,0.08902915634337566
24,8-12-17-24,4,0.2326164757844488,24x212,0.04074820000096224,8,0.08351883256833614,0.3574608685619938,12,0.06940717750382039,0.18952219949817004,17,0.05826702266400233,0.11335344667888358,24,0.056500993241913364,0.08099325624717692
25,8-12-17-24,4,0.24701728014706498,24x212,0.040863500005798414,8,0.08273545697902918,0.36369989895155336,12,0.09529333599321153,0.15176490875728324,17,0.09741729918277958,0.12635194972149036,24,0.062028497080711315,0.07771810103886481
26,8-12-17-24,4,0.23841590371976387,24x212,0.04682059999322519,8,0.07477021040645893,0.25637482445676774,12,0.05113688368460316,0.1583577072215018,17,0.05491225251386548,0.09884370265429047,24,0.07243999155194533,0.06485033744960625
27,8-12-17-24,4,0.2503050627389475,24x212,0.043119900015881285,8,0.07144455040240687,0.33731754888915244,12,0.06373148319416165,0.1449366854341985,17,0.1158223369481039,0.10188606838154002,24,0.1074506190519405,0.06521965970812996
28,8-12-17-24,4,0.2623521892993146,24x212,0.04167649999726564,8,0.07808577964070149,0.2911646370253057,12,0.06518009602397835,0.18131405039043358,17,0.07890273586553002,0.09817861596796347,24,0.08858394933004672,0.09498911232745824
29,8-12-17-24,4,0.23081340151073398,24x212,0.040004200011026114,8,0.07134928809960507,0.26944249897608596,12,0.05383840959604396,0.1760705132332257,17,0.057349427248675595,0.11362077290887374,24,0.07209603086499383,0.08357288924826227
30,8-12-17-24,4,0.23108352099509175,24x212,0.036575500009348616,8,0.0626871388217657,0.3754558073970153,12,0.10006237386816945,0.1708198685371567,17,0.05637067365745837,0.10595281428340311,24,0.07829415481642366,0.08654862626662475
31,8-12-17-24,4,0.24733448676412592,24x212,0.044262199982767925,8,0.08238119705692905,0.3076052259417744,12,0.13050756573225145,0.17560561753122397,17,0.05431359439527696,0.11985309446398525,24,0.057389445058496504,0.07630963492852814
32,8-12-17-24,4,0.2491275615199702,24x212,0.04205699998419732,8,0.07397735689506608,0.3721426043037686,12,0.0984482402679522,0.2019953978227221,17,0.05403703235821938,0.1482700926752404,24,0.09569876700093177,0.08686257939384226
33,8-12-17-24,4,0.23356059628432818,24x212,0.0317347000236623,8,0.07230556540115507,0.3231001908914349,12,0.07546288343569295,0.12795087246035777,17,0.073668910865118,0.0917163966630542,24,0.09921909419969888,0.07527203874266633
34,8-12-17-24,4,0.2618566123769227,24x212,0.03605520000564866,8,0.07151184945104291,0.26729086760453846,12,0.11738173803774392,0.14951437040612886,17,0.05451097280512131,0.12018352574038535,24,0.10061601745726477,0.08294476702140914
35,8-12-17-24,4,0.23463604366876387,24x212,0.03584580001188442,8,0.06453822330069055,0.28572306275076054,12,0.08264523900146349,0.13019087865181947,17,0.05230692968813478,0.09983782445702673,24,0.07742877719438092,0.06703376636375355
36,8-12-17-24,4,0.23256490525979612,24x212,0.05165339997620322,8,0.05499968403152013,0.322311557995291,12,0.057639453249800084,0.14426226480165658,17,0.05924523910368283,0.09350004375632176,24,0.08257316338575622,0.05716206316831081
37,8-12-17-24,4,0.21921753845110523,24x212,0.04887960001360625,8,0.060866672170644,0.35592770472255536,12,0.08476412472860256,0.13639937804301036,17,0.05824238695467992,0.08636355051094963,24,0.08530282254689106,0.07972124105220953
38,8-12-17-24,4,0.22902374983929277,24x212,0.04404810001142323,8,0.05065223207088394,0.4115890238123959,12,0.1014667950343472,0.18800923219139343,17,0.058787429807308784,0.10225644160096137,24,0.08649979421295564,0.07204441579990681
39,8-12-17-24,4,0.2284281658388483,24x212,0.039469199982704595,8,0.045408125391716625,0.3604211914891953,12,0.0992650036550423,0.14380223216081142,17,0.07017128570620594,0.06684479001177882,24,0.06393280869443663,0.07123493290726542
40,8-12-17-24,4,0.25097770155588867,24x212,0.03314939999836497,8,0.07522968416998795,0.39715678912906954,12,0.07131855362950834,0.1889652647847566,17,0.06052469167566712,0.08598829156714069,24,0.08117822257313613,0.07486785390476094
41,8-12-17-24,4,0.23359756999439218,24x212,0.034359300014330074,8,0.060964621972644954,0.41043100793032167,12,0.07796686732784391,0.16728819042024048,17,0.06336252047983301,0.09119159044588024,24,0.055310939278196664,0.06654236876376358
42,8-12-17-24,4,0.24165012975858868,24x212,0.037685099989175797,8,0.07058773595812537,0.36101717595307253,12,0.06976122970214514,0.12573147450487082,17,0.09679661248688666,0.08620921164908267,24,0.08014720902960701,0.07162064018592129
