,N,AS,MR,MS,MVP
N,98.0,0.0,0.0,0.5,1.5
AS,0.0,94.5,3.0,0.0,2.5
MR,1.5,4.0,91.5,2.5,0.5
MS,0.5,0.0,0.0,95.0,4.5
MVP,2.5,3.0,1.5,2.5,90.5
