indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h
0,8-11-16-22,4,0.2712511772616512,22x212,0.045407600002363324,8,0.06867954069028494,0.3863470079572137,11,0.11571159113639913,0.19443924924116,16,0.06287924851412799,0.12712012825055946,22,0.11982757262754927,0.06885465527858042
1,8-11-16-22,4,0.22015673517964682,22x212,0.046179199998732656,8,0.07401385016259768,0.4108736892591097,11,0.08303905299158712,0.1928010670724523,16,0.051030153917668866,0.13763950467070127,22,0.057947956057722655,0.09134519938078922
2,8-11-16-22,4,0.25143243831402934,22x212,0.04259779999847524,8,0.07508238169729366,0.3363582255488888,11,0.0683347611333068,0.1519823245383624,16,0.09482457840818802,0.09245653299337632,22,0.10029808093976214,0.05656045336157992
3,8-11-16-22,4,0.2573119637972817,22x212,0.04476980000617914,8,0.07777835992524645,0.3141512654026875,11,0.07433068032433084,0.16648404832887137,16,0.09653310818834115,0.09218054164016151,22,0.05222335862971431,0.06354559030034547
4,8-11-16-22,4,0.24637027850346477,22x212,0.045042799989460036,8,0.0735635834955929,0.3155136667744441,11,0.1190645405720181,0.14851195273840107,16,0.05564445286287553,0.09838062402323085,22,0.07706369149443418,0.07640537838049499
5,8-11-16-22,4,0.22685377955936947,22x212,0.04281669997726567,8,0.07235180377259791,0.3443095046869515,11,0.058672824526019074,0.1458625442478392,16,0.09717400455258425,0.11297061493198522,22,0.05342976797359838,0.06803019706769514
6,8-11-16-22,4,0.25855219482806235,22x212,0.03966070001479238,8,0.07203602860686986,0.3839278001014825,11,0.1324114773794536,0.15533608837073748,16,0.05422669620329932,0.12041218167298044,22,0.08476332932811097,0.07267453222410768
7,8-11-16-22,4,0.2399902772501257,22x212,0.04579689999809489,8,0.07689901754865619,0.37838661317771677,11,0.09068905834519396,0.17717932964023025,16,0.05187488828762818,0.11230463792556779,22,0.07419509250020041,0.07283791111950147
8,8-11-16-22,4,0.23968547412394448,22x212,0.03802109998650849,8,0.0585736871917826,0.33673683159272466,11,0.05537225932037561,0.18648954785614766,16,0.11082463239076848,0.1263017843483679,22,0.08491468159606926,0.1005121398896416
9,8-11-16-22,4,0.23640895990777488,22x212,0.04098089999752119,8,0.06651334209936297,0.36541410737452146,11,0.06753152477037622,0.2006313431895194,16,0.05812253534824701,0.14182858811843874,22,0.06565734649129147,0.10243415006140658
10,8-11-16-22,4,0.24907179909162305,22x212,0.05419840000104159,8,0.07314317719576546,0.39400552337083583,11,0.14630639252514047,0.16877299734303022,16,0.055516055759309124,0.11958042330322373,22,0.07841612583929435,0.07582178050323482
11,8-11-16-22,4,0.23858271143533333,22x212,0.03653029998531565,8,0.08524725232087053,0.30724815871294275,11,0.1117502558902984,0.15204333067118567,16,0.05966707347436433,0.10089186013086078,22,0.05928963027625644,0.06849966015039931
12,8-11-16-22,4,0.24154733806958054,22x212,0.03829220001352951,8,0.07385759047930798,0.35227016149390206,11,0.09619537537762389,0.17094322983211305,16,0.06997364013390094,0.08084047009038026,22,0.0546908344913986,0.07409043541403672
13,8-11-16-22,4,0.2225645954960515,22x212,0.04270019999239594,8,0.06939474854317124,0.4129031039943759,11,0.11175546888326805,0.16949840522363496,16,0.06290013168111805,0.09942663590640961,22,0.057426644028741855,0.0794296257683692
14,8-11-16-22,4,0.2461129526639746,22x212,0.03971169999567792,8,0.07823118715754634,0.37454718175916557,11,0.09846405324857148,0.14538835048056817,16,0.13084473618130582,0.1026035356004711,22,0.0664903899811561,0.06672831046125877
15,8-11-16-22,4,0.2392006531610755,22x212,0.0375110000022687,8,0.08068939657039208,0.3019905341657572,11,0.14043039692934986,0.1702177139198668,16,0.061627696695322955,0.10011783932599401,22,0.05303382619027329,0.08401129956747266
16,8-11-16-22,4,0.24252029191301286,22x212,0.03948800000944175,8,0.06430447074474419,0.3510989547412406,11,0.08603185171645304,0.17643735011932818,16,0.05370199832713501,0.12158725259932072,22,0.10893510036897894,0.07454262354523775
17,8-11-16-22,4,0.2607269268925315,22x212,0.05894889999763109,8,0.07355850578775104,0.3591032637802825,11,0.11523881791788715,0.20380732348607283,16,0.10363434846603348,0.14139735326864628,22,0.06850486535406203,0.09016811835881627
18,8-11-16-22,4,0.2648280733482096,22x212,0.042391000024508685,8,0.07611953335418274,0.31032693908697434,11,0.13049575267288005,0.1700736128128989,16,0.11465054650548466,0.09989242987712131,22,0.060833689203780204,0.06797292771633784
19,8-11-16-22,4,0.26025664102340673,22x212,0.03626699998858385,8,0.09372601621492498,0.360796165843536,11,0.09114238932821168,0.2048598475283598,16,0.1270817982470769,0.11175979936568683,22,0.07214892021604061,0.07993646738360649
20,8-11-16-22,4,0.23860834361109542,22x212,0.03854589999536984,8,0.07641270780804764,0.3445414952176503,11,0.08135405126310546,0.1517781967591095,16,0.05762271956397621,0.10964511492243727,22,0.06803144900461534,0.07452972215153505
