,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.5,0.0
AS,0.0,97.0,0.5,0.5,2.0
MR,1.0,3.5000000000000004,92.5,1.5,1.5
MS,0.0,1.0,1.0,95.0,3.0
MVP,1.5,2.5,2.0,2.0,92.0
