distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
17-16-14-7,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.715,0.92875,0.7481910379327882,0.821875,200
17-16-14-7,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,142,742,58,58,0.884,0.7100000000000001,0.9274999999999999,0.7668205197821922,0.81875,200
17-16-14-7,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.7150000000000001,0.9287500000000002,0.748778131942432,0.821875,200
17-16-14-7,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,149,749,51,51,0.8979999999999999,0.7449999999999999,0.93625,0.7693880235138041,0.840625,200
17-16-14-7,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.7200000000000001,0.93,0.793567759348744,0.825,200
17-16-14-7,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,126,726,74,74,0.852,0.63,0.9075000000000001,0.6501080822305079,0.76875,200
17-16-14-7,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,111,711,89,89,0.8219999999999998,0.5549999999999999,0.8887499999999999,0.5676593919917559,0.721875,200
17-16-14-7,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,118,718,82,82,0.836,0.59,0.8975,0.6072826281894514,0.74375,200
17-16-14-7,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,118,718,82,82,0.836,0.59,0.8975,0.5934564267328226,0.74375,200
17-16-14-7,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.615,0.9037499999999999,0.6232445174363499,0.759375,200
17-16-14-7,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8807787455350502,0.91875,200
17-16-14-7,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.8649999999999999,0.9662499999999999,0.8672250487730363,0.915625,200
17-16-14-7,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637500000000001,0.8562917906820345,0.909375,200
17-16-14-7,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.9612499999999999,0.8479692979692981,0.903125,200
17-16-14-7,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9674999999999999,0.8791492026786145,0.91875,200
17-16-14-7,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,145,745,55,55,0.89,0.725,0.93125,0.7380144623178679,0.828125,200
17-16-14-7,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7474028085735402,0.84375,200
17-16-14-7,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.7312525709584532,0.825,200
17-16-14-7,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,139,739,61,61,0.8779999999999999,0.6950000000000001,0.9237500000000001,0.691410653330158,0.809375,200
17-16-14-7,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,149,749,51,51,0.898,0.745,0.93625,0.7628092557848654,0.840625,200
17-16-14-7,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,193,793,7,7,0.986,0.9650000000000001,0.9912500000000002,0.9663944969758923,0.978125,200
17-16-14-7,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9029053258616528,0.9375,200
17-16-14-7,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,183,783,17,17,0.966,0.9149999999999998,0.97875,0.9151757251757253,0.946875,200
17-16-14-7,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,189,789,11,11,0.978,0.945,0.9862500000000001,0.9468536294486378,0.965625,200
17-16-14-7,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9800000000000001,0.9246031746031745,0.95,200
17-16-14-7,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8739856034145076,0.91875,200
17-16-14-7,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8824627178775755,0.925,200
17-16-14-7,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,166,766,34,34,0.932,0.8300000000000001,0.9575000000000001,0.832343344722964,0.89375,200
17-16-14-7,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8886180486180486,0.928125,200
17-16-14-7,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8541378950960695,0.90625,200
