indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,SNR_0db,N,New_N_001.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.36295683256638367,4x212,0.02436929999385029,14,0.2786877425761458,0.31039293234982557,0.017192999948747456,7,0.18719376450397843,0.3171748940777318,0.0037199000362306833,4,0.14586480884067615,0.3075499015859859,0.0024947000201791525
1,SNR_0db,N,New_N_002.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.35957403182848907,4x212,0.02606599999126047,14,0.2757635435926973,0.33360763323411546,0.01772889995481819,7,0.17629779181038427,0.3648953026258747,0.004723799997009337,4,0.14040550239290858,0.331505901464683,0.002720000105910003
2,SNR_0db,N,New_N_003.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.3593331704443979,4x212,0.025630700052715838,14,0.28054644380630345,0.32737875800419325,0.01810099999420345,7,0.17659413330172447,0.34072810671778103,0.003846899955533445,4,0.1440658724904049,0.3294825083103888,0.0027299999492242932
3,SNR_0db,N,New_N_004.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.362128669185706,4x212,0.025079799932427704,14,0.28174376147079633,0.3378877999006288,0.017526800045743585,7,0.18184888028999904,0.3516914124789478,0.003921400057151914,4,0.14645715510420448,0.31230034751867614,0.0026401999639347196
4,SNR_0db,N,New_N_005.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.3568872005476542,4x212,0.024515199940651655,14,0.27805609283305016,0.3213875776731649,0.01718359999358654,7,0.17752173754622955,0.3396280332592837,0.0038509999867528677,4,0.1454141535217454,0.32667656784994414,0.002547500072978437
5,SNR_0db,N,New_N_006.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.3629090362423671,4x212,0.024219100014306605,14,0.28053813246946985,0.3297497894453359,0.016137899947352707,7,0.18132231175300356,0.3248157519362303,0.0044380000326782465,4,0.14445955863379806,0.30356412121393617,0.002845600014552474
6,SNR_0db,N,New_N_007.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.3650063817442387,4x212,0.022388100042007864,14,0.2799126842698559,0.3177101777887398,0.015760299982503057,7,0.18656823931997593,0.33021725865634927,0.0034536999883130193,4,0.14948545829645968,0.31391649081306755,0.0023846999974921346
7,SNR_0db,N,New_N_008.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.36195653153557905,4x212,0.022350699990056455,14,0.2757209219536107,0.3233763226632838,0.015836099977605045,7,0.18701866115154206,0.3256814500051211,0.0032524000853300095,4,0.15378809699775173,0.2946478361071853,0.002313900040462613
8,SNR_0db,N,New_N_009.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.36071186122223675,4x212,0.02362580003682524,14,0.2776954693864863,0.32593225640101836,0.01657159999012947,7,0.18200767082652938,0.3420520668291949,0.0037130999844521284,4,0.14892330287002514,0.3244653361113692,0.002358999918214977
9,SNR_0db,N,New_N_010.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.3670473911305488,4x212,0.022925699944607913,14,0.27837515415383024,0.3250612382961502,0.016012199921533465,7,0.18103648393247057,0.3509578559508515,0.003692900063470006,4,0.15403800391641181,0.34472562100801896,0.002259699977003038
