,N,AS,MR,MS,MVP
N,97.5,0.0,0.5,0.5,1.5
AS,0.0,97.5,2.0,0.0,0.5
MR,0.0,1.0,95.5,2.5,1.0
MS,0.0,1.5,1.0,94.5,3.0
MVP,1.5,2.5,2.5,2.0,91.5
