indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,N,New_N_001.wav,11-8-3,3,0.3447119421562464,126x3,3x212,11,0.058814440338976696,0.35835554458388713,0.008337200000823941,8,0.1526654103648049,0.18748183595757403,0.002907299996877555,3,0.45984507091273635,0.18842522302825873,0.0025120999998762272
1,N,New_N_002.wav,11-8-3,3,0.2988105786003013,126x3,3x212,11,0.05511656083763018,0.346471296916373,0.011297299999569077,8,0.22084083523619027,0.18860866447754265,0.0032785000003059395,3,0.600265832265444,0.1693746583289413,0.0024341999960597605
2,N,New_N_003.wav,11-8-3,3,0.31446738930492846,126x3,3x212,11,0.05935102610342407,0.35054626202344685,0.008390199996938463,8,0.2289434394464198,0.16939145461291502,0.0029681999949389137,3,0.5153062710403422,0.1304984472086972,0.0030302000013762154
3,N,New_N_004.wav,11-8-3,3,0.29950446325188396,126x3,3x212,11,0.06601719828271911,0.3324752521831376,0.008421099999395665,8,0.23392698910830476,0.18000114815236262,0.00289100000372855,3,0.5854200631280336,0.11111719645593077,0.002518099994631484
4,N,New_N_005.wav,11-8-3,3,0.3543717944819362,126x3,3x212,11,0.06169464118017836,0.30814983356718795,0.00841029999719467,8,0.27984927803420767,0.17019101228036979,0.004241400005412288,3,0.5804338489992117,0.18291868356915178,0.003751700001885183
5,N,New_N_006.wav,11-8-3,3,0.3783965837556706,126x3,3x212,11,0.06353993454290605,0.3515717586203414,0.008535200002370402,8,0.24461942404945602,0.13749496178984796,0.0030468999975710176,3,0.5919084937481749,0.15349753162180166,0.002532899998186622
6,N,New_N_007.wav,11-8-3,3,0.28410822037714223,126x3,3x212,11,0.06331330490873248,0.36274054306107983,0.011087999999290332,8,0.2441065237325816,0.1764741422511197,0.003627900005085394,3,0.6280322568770524,0.17839127954199926,0.002352300005441066
7,N,New_N_008.wav,11-8-3,3,0.30311109729857544,126x3,3x212,11,0.06011235917900362,0.34019569103219977,0.008019100001547486,8,0.22072077085641634,0.18139101491945034,0.003296299997600727,3,0.6180429607711052,0.20182960805877045,0.0023651000010431744
8,N,New_N_009.wav,11-8-3,3,0.36894306383197395,126x3,3x212,11,0.06076280029797602,0.35138320152979463,0.007860300000174902,8,0.18717494653134367,0.1397793490470518,0.0034949999972013757,3,0.59979281890465,0.148082281546138,0.0025172000023303553
9,N,New_N_010.wav,11-8-3,3,0.33724989420637336,126x3,3x212,11,0.06325413130090514,0.376222309010807,0.007772800003294833,8,0.18683841751045385,0.19384309908099898,0.0025463999991188757,3,0.6243658424305479,0.1837761767237077,0.002162500000849832
10,N,New_N_011.wav,11-8-3,3,0.3701286089774294,126x3,3x212,11,0.06831983698377797,0.35303366679903087,0.007647899998119101,8,0.17822594066154157,0.18612674949972913,0.0029819999981555156,3,0.5844734052268838,0.21264719084721737,0.002038300001004245
11,N,New_N_012.wav,11-8-3,3,0.3021792068779567,126x3,3x212,11,0.06608833328891214,0.3519361405685227,0.008525899997039232,8,0.23239250678008835,0.23677582316732065,0.0034652999966056086,3,0.44366834829822904,0.17943210369042562,0.002038300001004245
12,N,New_N_013.wav,11-8-3,3,0.350001929701458,126x3,3x212,11,0.06601371809382209,0.389854854408281,0.007784599998558406,8,0.1535830811505391,0.19429152607486225,0.002565100003266707,3,0.5760823176389216,0.24121422293344408,0.0020642999952542596
13,N,New_N_014.wav,11-8-3,3,0.3727878790074353,126x3,3x212,11,0.05957737174232417,0.3466540775617082,0.007757400002446957,8,0.24751059636958428,0.1919496137596775,0.0034916000004159287,3,0.5548594271361239,0.14985390629047782,0.0020583000004990026
14,N,New_N_015.wav,11-8-3,3,0.3412317527534061,126x3,3x212,11,0.070316638872552,0.3268080544046778,0.007148400000005495,8,0.16408717782077173,0.16915065284381878,0.002799800000502728,3,0.5077334757152269,0.15336430119401426,0.002106100000673905
15,N,New_N_016.wav,11-8-3,3,0.2692296038917428,126x3,3x212,11,0.06396005539633712,0.3757105845774752,0.007340399999520741,8,0.23801826007279658,0.24744296345163605,0.0027725000036298297,3,0.5865740458934848,0.21284261465556256,0.002974700000777375
16,N,New_N_017.wav,11-8-3,3,0.35177647403894624,126x3,3x212,11,0.08225357284467658,0.348322968244872,0.007813100004568696,8,0.13439332168928636,0.1854723920292842,0.0038171999985934235,3,0.46682752034910563,0.12708140126719222,0.0025129999994533136
17,N,New_N_018.wav,11-8-3,3,0.3389155254597342,126x3,3x212,11,0.06738526707053623,0.38512417481120537,0.007592599999043159,8,0.21148373770207649,0.2145027708720109,0.0032158999965758994,3,0.5792019975012125,0.2509984975483732,0.0020469000010052696
18,N,New_N_019.wav,11-8-3,3,0.28302390458974297,126x3,3x212,11,0.06439386694543338,0.3564627776670594,0.007350799998675939,8,0.2803765682463786,0.2336792974627086,0.0024579999953857623,3,0.5759891749775277,0.22790162964393848,0.0020172000004095025
