clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,38,158,2,2,0.98,0.95,0.9875,0.95,0.96875,40
AS,35,149,11,5,0.92,0.875,0.93125,0.7608695652173914,0.903125,40
MR,33,157,3,7,0.95,0.825,0.98125,0.9166666666666666,0.903125,40
MS,37,151,9,3,0.94,0.925,0.94375,0.8043478260869565,0.934375,40
MVP,31,159,1,9,0.95,0.775,0.99375,0.96875,0.884375,40
PROMEDIO_MACRO,174,774,26,26,0.9479999999999998,0.8700000000000001,0.9675,0.8801268115942029,0.91875,200
