,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,1,0,2,0
real_AS,0,26,5,6,3
real_MR,0,6,30,3,1
real_MS,1,3,1,25,10
real_MVP,11,5,4,1,19
