base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_0db,DeepONMF_H2_opt_SNR0db,1,PROMEDIO_MACRO,195,795,5,5,0.99,0.975,0.99375,0.9752197802197802,0.984375,200
SNR_0db,DeepONMF_H2_opt_SNR0db,2,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9169451791238817,0.946875,200
SNR_0db,DeepONMF_H2_opt_SNR0db,3,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.9299999999999999,0.9824999999999999,0.9303273427471117,0.95625,200
SNR_0db,DeepONMF_H2_opt_SNR0db,4,PROMEDIO_MACRO,191,791,9,9,0.982,0.9550000000000001,0.9887500000000001,0.9551026957637998,0.971875,200
SNR_0db,DeepONMF_H2_opt_SNR0db,5,PROMEDIO_MACRO,195,795,5,5,0.99,0.975,0.99375,0.9762904140669313,0.984375,200
