indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,8-7-5-2,4,0.35005966944617234,126x2,2x212,8,0.06867954119532307,0.3863470081962324,0.011942600016482174,7,0.2324296816582554,0.20335641546970107,0.008753999980399385,5,0.3738144504289327,0.20897115480132497,0.007922599994344637,2,0.597162484889891,0.21623284435264062,0.004125200008274987
1,N,New_N_002.wav,8-7-5-2,4,0.36585809979316597,126x2,2x212,8,0.07401385154221703,0.4108736923352186,0.014358499989612028,7,0.25548849411388114,0.22203642040839097,0.005411699996329844,5,0.37756282674387714,0.20100089111009328,0.004270300007192418,2,0.6556966487769303,0.32930156407633937,0.0050039000052493066
2,N,New_N_003.wav,8-7-5-2,4,0.42059883518388974,126x2,2x212,8,0.07508238353131656,0.3363582245614244,0.01270620001014322,7,0.17914621568663863,0.19688680151738405,0.006214799999725074,5,0.2547958059591264,0.1712370482144875,0.006109000009018928,2,0.6192892031952479,0.10768681453881551,0.005168600007891655
3,N,New_N_004.wav,8-7-5-2,4,0.4263193468145383,126x2,2x212,8,0.07777836037730713,0.314151269102415,0.01069120000465773,7,0.11679174647398244,0.14163706721116068,0.00699910000548698,5,0.384133054801696,0.15290564644668242,0.003914900007657707,2,0.6678902136287844,0.13664094703209448,0.0031583000090904534
4,N,New_N_005.wav,8-7-5-2,4,0.48686168286072085,126x2,2x212,8,0.07356357960891889,0.315513658449778,0.014624200004618615,7,0.19646786637404703,0.1737779075889401,0.004574199992930517,5,0.3831593391275816,0.11351050226881847,0.004316699982155114,2,0.567849151359461,0.13808446693162355,0.0036543000023812056
5,N,New_N_006.wav,8-7-5-2,4,0.3771286888799605,126x2,2x212,8,0.07235180223792954,0.344309505643451,0.015493499988224357,7,0.1825649076362203,0.17192806536856317,0.008187700004782528,5,0.35960790555710176,0.12394207768883239,0.004938699974445626,2,0.6049866597631921,0.09827793351073222,0.003183000022545457
6,N,New_N_007.wav,8-7-5-2,4,0.4022999112251386,126x2,2x212,8,0.07203602748275152,0.3839277982351273,0.010715699987486005,7,0.14666777271710826,0.1942740354879299,0.008647299982840195,5,0.37735260074434884,0.1370996010719199,0.00407890000496991,2,0.634258712213386,0.15479992513380836,0.004795000015292317
7,N,New_N_008.wav,8-7-5-2,4,0.47837529853070127,126x2,2x212,8,0.07689901966235164,0.37838661180896854,0.012472300004446879,7,0.1526554611484646,0.1765724892167087,0.004530000005615875,5,0.23841639558959574,0.13449454601948652,0.004547800024738535,2,0.5627119473338935,0.14202923527749806,0.0034875000128522515
8,N,New_N_009.wav,8-7-5-2,4,0.3665937571332522,126x2,2x212,8,0.05857368616413055,0.33673683401516297,0.015457100002095103,7,0.17244952380743012,0.22319738785039345,0.00814730001729913,5,0.2977960797419105,0.23079293925200237,0.0062618000083602965,2,0.6222898609168414,0.1936832222921239,0.006418000004487112
9,N,New_N_010.wav,8-7-5-2,4,0.42822347652614806,126x2,2x212,8,0.06651334059609108,0.365414107072143,0.014531299995724112,7,0.1306554449842108,0.24107973750286457,0.004819100024178624,5,0.26454861449583655,0.21824124305492543,0.0038890999858267605,2,0.6264380508758574,0.2371228996558088,0.0031559999915771186
10,N,New_N_011.wav,8-7-5-2,4,0.38854942787118235,126x2,2x212,8,0.07314317727331264,0.39400551779578386,0.012466699990909547,7,0.16439170812820278,0.26662017757411327,0.007183500012615696,5,0.2941525808169085,0.18382538852390434,0.0051568999770097435,2,0.6449774406099201,0.26017698382749366,0.0031758000259287655
11,N,New_N_012.wav,8-7-5-2,4,0.3961424507897438,126x2,2x212,8,0.08524725295789727,0.30724816373407765,0.010120699997060001,7,0.24229919748706094,0.16973477795111455,0.010308600001735613,5,0.41027367117361746,0.12703882964104923,0.007782000000588596,2,0.6350901098607246,0.17680419195687147,0.003491400013444945
12,N,New_N_013.wav,8-7-5-2,4,0.4175001766738454,126x2,2x212,8,0.07385759029007441,0.35227016286665247,0.015619199984939769,7,0.2016007019012045,0.1684129826573984,0.005585299979429692,5,0.3434575977267886,0.1248609568076928,0.003901499992934987,2,0.607379492454767,0.2188102087629935,0.0035032999876420945
13,N,New_N_014.wav,8-7-5-2,4,0.4263174966210156,126x2,2x212,8,0.06939474926416768,0.41290310711869554,0.014081000001169741,7,0.1662269799904548,0.2485379620732179,0.006063099979655817,5,0.22644189100464682,0.22009580829021563,0.0077815999975427985,2,0.5329966450792736,0.2158445485322686,0.004447599989362061
14,N,New_N_015.wav,8-7-5-2,4,0.3937664898171505,126x2,2x212,8,0.07823118862404758,0.3745471692076339,0.015606000000843778,7,0.15351288381226724,0.18812113589106116,0.008655200013890862,5,0.37351085027473147,0.17391700011646521,0.006490800005849451,2,0.606607320089966,0.14973763449041805,0.0061796000227332115
15,N,New_N_016.wav,8-7-5-2,4,0.57080312389473,126x2,2x212,8,0.08068939763406494,0.30199053001986326,0.01345149998087436,7,0.18460850464414086,0.14909092602256024,0.008858799992594868,5,0.22402897338763944,0.10527917810363904,0.00809239997761324,2,0.6423098100352721,0.05426990799866602,0.006292800011578947
16,N,New_N_017.wav,8-7-5-2,4,0.3794216630926244,126x2,2x212,8,0.06430447093230034,0.3510989607228327,0.016083800001069903,7,0.17334659197158242,0.1780884946382606,0.005799900012789294,5,0.39379471223246304,0.19779458650458945,0.004135499999392778,2,0.6058070738076081,0.244129086998855,0.003163600020343438
17,N,New_N_018.wav,8-7-5-2,4,0.4027783984949454,126x2,2x212,8,0.0735585062149252,0.35910326507277507,0.010748800006695092,7,0.1776183666144973,0.23981327384875217,0.00443289999384433,5,0.3242265558777219,0.2562283591446159,0.00587459999951534,2,0.51708351007818,0.17106453417830353,0.0032054999901447445
18,N,New_N_019.wav,8-7-5-2,4,0.469923900366146,126x2,2x212,8,0.07611953535718004,0.31032694093241936,0.012056300009135157,7,0.16128145823227644,0.1785060486051521,0.006379099999321625,5,0.29466161878424835,0.16753045734514416,0.0045203999907244,2,0.6285533041892791,0.1178039221847766,0.0034007999929599464
19,N,New_N_020.wav,8-7-5-2,4,0.4752339393308054,126x2,2x212,8,0.09372601429981323,0.36079616282781685,0.015873600001214072,7,0.1803750518231924,0.13919345438000846,0.008621700020739809,5,0.3596832398681216,0.11996692956582178,0.007618300005560741,2,0.6998517664054053,0.16107398326381228,0.003247900021960959
