,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,32,0,3,0,5
real_AS,0,34,2,0,4
real_MR,0,1,36,0,3
real_MS,0,0,7,30,3
real_MVP,1,1,6,1,31
