,N,AS,MR,MS,MVP
N,97.0,0.0,1.5,0.5,1.0
AS,0.0,96.5,2.0,0.0,1.5
MR,0.0,3.0,94.5,2.0,0.5
MS,0.5,0.5,2.5,93.0,3.5000000000000004
MVP,1.0,3.5000000000000004,1.0,1.5,93.0
