,N,AS,MR,MS,MVP
N,95.0,0.0,0.0,2.0,3.0
AS,0.0,95.5,3.0,0.0,1.5
MR,2.5,6.5,87.5,3.0,0.5
MS,0.5,1.0,0.0,95.5,3.0
MVP,3.5000000000000004,3.0,1.5,1.5,90.5
